logFC	logCPM	F	PValue	status
SIN3A@00672	 6.818e+00	 4.518943	6.668e+00	0.0221668	test
SIN3A@11854	-4.711e+00	 1.099118	6.643e+00	0.0221828	test
SIN3A@00225	 4.323e+00	 5.371202	6.659e+00	0.0222424	test
SIN3A@10870	 7.931e+00	 2.685422	6.657e+00	0.0222624	test
SIN3A@10951	 7.162e+00	 1.952709	6.638e+00	0.0222925	test
SIN3A@10832	-3.558e+00	 4.252989	6.626e+00	0.0223272	test
SIN3A@05334	 4.834e+00	 4.161064	6.624e+00	0.0223456	test
SIN3A@14462	 4.175e+00	 9.048187	6.642e+00	0.0223855	GFP
SIN3A@10264	 6.060e+00	 4.924134	6.609e+00	0.0226647	test
SIN3A@07926	 2.165e+00	 7.426313	6.595e+00	0.0227819	test
SIN3A@07835	 2.495e+00	 7.193518	6.591e+00	0.0228127	test
SIN3A@00017	 3.942e+00	 5.105336	6.564e+00	0.0228489	test
SIN3A@09128	-5.006e+00	 0.092089	6.570e+00	0.0229428	test
SIN3A@07449	 3.485e+00	 5.436846	6.552e+00	0.0229589	test
SIN3A@14185	-3.551e+00	 4.409833	6.533e+00	0.0231247	negative
SIN3A@07682	 2.833e+00	 6.817343	6.537e+00	0.0232780	test
SIN3A@14466	 4.264e+00	 8.058388	6.503e+00	0.0235828	GFP
SIN3A@03457	 7.091e+00	 3.547307	6.443e+00	0.0241159	test
SIN3A@06033	-3.895e+00	 4.160698	6.415e+00	0.0243273	test
SIN3A@11360	 5.537e+00	 4.740330	6.420e+00	0.0243310	test
SIN3A@13440	 4.140e+00	 6.400196	6.416e+00	0.0243716	test
SIN3A@03456	 5.432e+00	 4.523791	6.399e+00	0.0245233	test
SIN3A@11011	 9.104e+00	 2.628692	6.516e+00	0.0246199	test
SIN3A@00868	 3.659e+00	 5.632495	6.384e+00	0.0246684	test
SIN3A@09030	-4.961e+00	-0.540852	6.372e+00	0.0246718	test
