logFC	logCPM	F	PValue	status
SIN3A@12099	 2.713e+00	 3.959725	1.094e+00	3.212e-01	test
SIN3A@12156	-2.397e+00	 3.160633	1.092e+00	3.212e-01	test
SIN3A@13529	-2.514e+00	 3.877982	1.094e+00	3.213e-01	test
SIN3A@08078	 7.814e-01	 7.416959	1.092e+00	3.213e-01	test
SIN3A@13004	 1.325e+00	 5.601683	1.091e+00	3.213e-01	test
SIN3A@02897	-2.938e+00	 3.917108	1.093e+00	3.214e-01	test
SIN3A@14322	-1.178e+00	 6.378325	1.093e+00	3.214e-01	negative
SIN3A@12481	 1.059e+00	 6.562447	1.091e+00	3.215e-01	test
SIN3A@03883	 8.112e-01	 7.300588	1.090e+00	3.215e-01	test
SIN3A@01038	-1.215e+00	 5.970389	1.089e+00	3.218e-01	test
SIN3A@10819	-3.274e+00	 3.251051	1.091e+00	3.219e-01	test
SIN3A@13426	-1.157e+00	 6.287479	1.089e+00	3.220e-01	test
SIN3A@09946	 1.613e+00	 5.300404	1.089e+00	3.222e-01	test
SIN3A@11343	-1.094e+00	 6.680429	1.089e+00	3.223e-01	test
SIN3A@13354	 1.667e+00	 5.474123	1.088e+00	3.225e-01	test
SIN3A@03627	 2.007e+00	 5.182982	1.088e+00	3.225e-01	test
SIN3A@05208	 2.866e+00	 3.319430	1.088e+00	3.225e-01	test
SIN3A@10845	-2.702e+00	-0.709901	1.086e+00	3.226e-01	test
SIN3A@05788	 2.936e+00	 5.058248	1.087e+00	3.226e-01	test
SIN3A@01705	-2.745e+00	 3.565339	1.087e+00	3.228e-01	test
SIN3A@04800	 2.115e+00	 5.566225	1.087e+00	3.228e-01	test
SIN3A@02960	 2.217e+00	 5.210634	1.086e+00	3.228e-01	test
SIN3A@08307	 1.886e+00	 5.872002	1.086e+00	3.228e-01	test
SIN3A@07382	 2.013e+00	 4.478625	1.086e+00	3.229e-01	test
SIN3A@02445	-1.182e+00	 5.978045	1.083e+00	3.230e-01	test
SIN3A@04705	 1.122e+00	 6.263090	1.083e+00	3.231e-01	test
SIN3A@01814	 1.481e+00	 6.206676	1.084e+00	3.232e-01	test
SIN3A@11743	 2.293e+00	 4.557328	1.084e+00	3.233e-01	test
SIN3A@06768	-1.770e+00	 4.936607	1.084e+00	3.233e-01	test
SIN3A@02367	-2.474e+00	 2.350962	1.082e+00	3.234e-01	test
SIN3A@08988	-2.352e+00	 3.475537	1.081e+00	3.235e-01	test
SIN3A@06243	-2.260e+00	 3.662810	1.081e+00	3.235e-01	test
SIN3A@11427	-1.053e+00	 6.552111	1.081e+00	3.236e-01	test
SIN3A@11499	 1.856e+00	 4.966806	1.082e+00	3.238e-01	test
SIN3A@08030	 2.447e+00	 3.103109	1.080e+00	3.238e-01	test
SIN3A@08399	-2.174e+00	 5.237173	1.081e+00	3.240e-01	test
SIN3A@00225	 2.354e+00	 3.319422	1.079e+00	3.240e-01	test
SIN3A@00585	 1.155e+00	 7.156573	1.081e+00	3.241e-01	test
SIN3A@02642	 3.094e+00	 0.462481	1.080e+00	3.241e-01	test
SIN3A@03294	 2.355e+00	 3.225493	1.077e+00	3.243e-01	test
SIN3A@05798	 1.178e+00	 6.480179	1.079e+00	3.243e-01	test
SIN3A@10556	 1.870e+00	 4.712172	1.079e+00	3.244e-01	test
SIN3A@03281	 1.677e+00	 5.449369	1.079e+00	3.244e-01	test
SIN3A@07266	 2.893e+00	 4.045728	1.079e+00	3.244e-01	test
SIN3A@11758	 1.269e+00	 5.907134	1.078e+00	3.245e-01	test
SIN3A@14194	-1.280e+00	 5.653120	1.076e+00	3.246e-01	negative
SIN3A@01500	 2.456e+00	 4.229684	1.078e+00	3.246e-01	test
SIN3A@02182	-1.634e+00	 5.059574	1.078e+00	3.247e-01	test
SIN3A@04395	 2.854e+00	 2.224826	1.077e+00	3.247e-01	test
SIN3A@08006	 1.733e+00	 5.974983	1.077e+00	3.249e-01	test
SIN3A@03987	-1.573e+00	 5.742284	1.076e+00	3.251e-01	test
SIN3A@11844	 1.373e+00	 5.447121	1.073e+00	3.252e-01	test
SIN3A@11833	-1.855e+00	 4.487639	1.072e+00	3.254e-01	test
SIN3A@00954	 9.610e-01	 7.386824	1.074e+00	3.254e-01	test
SIN3A@08510	-2.083e+00	 4.018333	1.072e+00	3.254e-01	test
SIN3A@03359	-2.194e+00	 3.834033	1.072e+00	3.255e-01	test
SIN3A@11728	 1.061e+00	 7.364778	1.074e+00	3.255e-01	test
SIN3A@06240	 1.033e+00	 6.838547	1.073e+00	3.257e-01	test
SIN3A@01465	-9.534e-01	 6.916795	1.070e+00	3.259e-01	test
SIN3A@03379	-2.425e+00	 2.899387	1.069e+00	3.261e-01	test
SIN3A@06687	-1.524e+00	 5.411534	1.071e+00	3.261e-01	test
SIN3A@12759	-3.230e+00	 2.456619	1.071e+00	3.261e-01	test
SIN3A@06356	-1.782e+00	 4.732532	1.071e+00	3.261e-01	test
SIN3A@07214	 1.431e+00	 5.233174	1.069e+00	3.262e-01	test
SIN3A@10539	-2.659e+00	 3.060547	1.071e+00	3.262e-01	test
SIN3A@09692	-1.222e+00	 5.944191	1.068e+00	3.263e-01	test
SIN3A@11845	 2.032e+00	 4.149593	1.068e+00	3.263e-01	test
SIN3A@08770	 1.773e+00	 5.999385	1.069e+00	3.265e-01	test
SIN3A@04466	-3.223e+00	 1.311070	1.069e+00	3.265e-01	test
SIN3A@10017	 2.928e+00	 3.987605	1.068e+00	3.267e-01	test
SIN3A@07192	 2.267e+00	 6.048876	1.068e+00	3.267e-01	test
SIN3A@12420	-1.831e+00	 5.020434	1.068e+00	3.267e-01	test
SIN3A@03020	 1.404e+00	 6.409308	1.067e+00	3.269e-01	test
SIN3A@13229	 1.028e+00	 7.115986	1.067e+00	3.270e-01	test
SIN3A@09066	 8.112e-01	 7.971190	1.066e+00	3.272e-01	test
SIN3A@07351	 1.188e+00	 6.103702	1.065e+00	3.272e-01	test
SIN3A@13215	 7.380e-01	 7.628253	1.065e+00	3.272e-01	test
SIN3A@13798	-1.837e+00	 4.818905	1.065e+00	3.273e-01	test
SIN3A@11445	-1.578e+00	 4.950891	1.063e+00	3.273e-01	test
SIN3A@10570	-1.252e+00	 6.203324	1.065e+00	3.274e-01	test
SIN3A@13267	 1.491e+00	 5.092418	1.063e+00	3.274e-01	test
SIN3A@02465	 1.847e+00	 4.413974	1.063e+00	3.274e-01	test
SIN3A@12955	-2.133e+00	 4.367259	1.064e+00	3.275e-01	test
SIN3A@12417	 2.691e+00	-0.522117	1.064e+00	3.276e-01	test
SIN3A@13265	-1.362e+00	 5.788677	1.063e+00	3.278e-01	test
SIN3A@01550	-1.528e+00	 5.080204	1.061e+00	3.278e-01	test
SIN3A@05244	-3.223e+00	 2.528249	1.062e+00	3.280e-01	test
SIN3A@02593	-1.705e+00	 4.666304	1.060e+00	3.281e-01	test
SIN3A@12863	-1.674e+00	 4.982150	1.061e+00	3.282e-01	test
SIN3A@02677	-3.084e+00	 1.272538	1.061e+00	3.283e-01	test
SIN3A@04183	 2.839e+00	 2.352163	1.061e+00	3.283e-01	test
SIN3A@04512	 2.233e+00	 4.097012	1.060e+00	3.285e-01	test
SIN3A@11149	 1.561e+00	 5.602433	1.060e+00	3.286e-01	test
SIN3A@07073	 1.158e+00	 6.074293	1.058e+00	3.286e-01	test
SIN3A@02305	 1.135e+00	 6.446188	1.059e+00	3.286e-01	test
SIN3A@01057	-1.847e+00	 4.782646	1.059e+00	3.286e-01	test
SIN3A@02929	 2.443e+00	 3.665178	1.059e+00	3.287e-01	test
SIN3A@11905	-8.106e-01	 7.645836	1.059e+00	3.287e-01	test
SIN3A@08761	 1.244e+00	 5.859094	1.057e+00	3.289e-01	test
SIN3A@07559	 8.362e-01	 7.277900	1.057e+00	3.289e-01	test
SIN3A@07031	 2.410e+00	 4.181840	1.058e+00	3.289e-01	test
SIN3A@03193	 2.427e+00	 3.536625	1.057e+00	3.290e-01	test
SIN3A@14042	-1.562e+00	 5.158422	1.057e+00	3.291e-01	negative
SIN3A@01635	 1.850e+00	 4.674083	1.057e+00	3.291e-01	test
SIN3A@07249	 1.100e+00	 6.976184	1.057e+00	3.291e-01	test
SIN3A@02878	 1.854e+00	 6.126424	1.057e+00	3.292e-01	test
SIN3A@03556	 1.199e+00	 5.851122	1.055e+00	3.292e-01	test
SIN3A@11277	-2.455e+00	 2.408261	1.054e+00	3.294e-01	test
SIN3A@14085	 1.025e+00	 6.780868	1.055e+00	3.295e-01	negative
SIN3A@06592	 7.630e-01	 7.422321	1.053e+00	3.295e-01	test
SIN3A@04795	 1.536e+00	 5.506690	1.054e+00	3.297e-01	test
SIN3A@06656	 1.734e+00	 6.220890	1.054e+00	3.298e-01	test
SIN3A@07744	 1.347e+00	 5.735094	1.054e+00	3.298e-01	test
SIN3A@00819	-1.697e+00	 5.219949	1.054e+00	3.298e-01	test
SIN3A@01482	 1.149e+00	 6.534239	1.053e+00	3.300e-01	test
SIN3A@05738	-2.257e+00	 4.462021	1.053e+00	3.300e-01	test
SIN3A@03680	 1.190e+00	 6.295332	1.053e+00	3.301e-01	test
SIN3A@11117	-1.346e+00	 5.636452	1.053e+00	3.301e-01	test
SIN3A@01078	-2.573e+00	 2.713810	1.052e+00	3.301e-01	test
SIN3A@10569	-3.012e+00	 2.781017	1.052e+00	3.302e-01	test
SIN3A@01801	-2.364e+00	 3.469122	1.051e+00	3.302e-01	test
SIN3A@09104	-7.728e-01	 7.368944	1.050e+00	3.302e-01	test
SIN3A@07140	-1.213e+00	 5.981748	1.051e+00	3.303e-01	test
SIN3A@07020	 1.470e+00	 5.727989	1.051e+00	3.304e-01	test
SIN3A@04579	 1.827e+00	 5.583485	1.051e+00	3.304e-01	test
SIN3A@04766	-2.324e+00	 3.904108	1.050e+00	3.306e-01	test
SIN3A@13207	 1.968e+00	 4.693715	1.049e+00	3.308e-01	test
SIN3A@07859	 7.228e-01	 7.662702	1.048e+00	3.308e-01	test
SIN3A@03403	 1.846e+00	 5.315088	1.049e+00	3.309e-01	test
SIN3A@05203	-1.475e+00	 5.415926	1.049e+00	3.309e-01	test
SIN3A@07752	 6.232e-01	 8.337106	1.048e+00	3.311e-01	test
SIN3A@08493	 1.002e+00	 6.752557	1.047e+00	3.311e-01	test
SIN3A@14242	-8.613e-01	 7.127108	1.045e+00	3.313e-01	negative
SIN3A@04995	-9.119e-01	 6.963324	1.044e+00	3.315e-01	test
SIN3A@08814	-1.561e+00	 5.404968	1.046e+00	3.315e-01	test
SIN3A@12100	 2.412e+00	 3.861452	1.045e+00	3.318e-01	test
SIN3A@14261	-9.091e-01	 7.162114	1.045e+00	3.318e-01	negative
SIN3A@03019	 1.053e+00	 6.563035	1.043e+00	3.318e-01	test
SIN3A@03720	 9.230e-01	 7.032663	1.044e+00	3.319e-01	test
SIN3A@00043	 1.262e+00	 6.351200	1.044e+00	3.321e-01	test
SIN3A@02944	 1.481e+00	 5.092947	1.042e+00	3.321e-01	test
SIN3A@04002	-2.576e+00	 2.216856	1.043e+00	3.321e-01	test
SIN3A@09639	 1.298e+00	 6.348130	1.043e+00	3.322e-01	test
SIN3A@03587	 1.019e+00	 6.945786	1.042e+00	3.323e-01	test
SIN3A@06817	 1.312e+00	 6.528758	1.042e+00	3.324e-01	test
SIN3A@10009	 1.134e+00	 6.315004	1.041e+00	3.324e-01	test
SIN3A@03508	 1.477e+00	 6.463116	1.041e+00	3.326e-01	test
SIN3A@09709	-1.529e+00	 5.502261	1.041e+00	3.326e-01	test
SIN3A@10648	 2.109e+00	 4.665434	1.040e+00	3.328e-01	test
SIN3A@06569	-1.606e+00	 5.186308	1.040e+00	3.329e-01	test
SIN3A@03639	-1.187e+00	 5.937045	1.038e+00	3.329e-01	test
SIN3A@10678	 2.519e+00	 2.684234	1.039e+00	3.329e-01	test
SIN3A@04379	 1.941e+00	 5.000866	1.039e+00	3.330e-01	test
SIN3A@13404	 6.957e-01	 7.836485	1.039e+00	3.331e-01	test
SIN3A@03121	-3.301e+00	 3.099076	1.038e+00	3.332e-01	test
SIN3A@07693	 2.868e+00	 3.599113	1.038e+00	3.333e-01	test
SIN3A@00066	-9.204e-01	 6.908480	1.035e+00	3.335e-01	test
SIN3A@01054	 9.961e-01	 7.388292	1.037e+00	3.336e-01	test
SIN3A@00544	-2.283e+00	 3.475378	1.035e+00	3.336e-01	test
SIN3A@10574	 1.071e+00	 6.379547	1.034e+00	3.338e-01	test
SIN3A@06332	-2.992e+00	 2.746863	1.034e+00	3.341e-01	test
SIN3A@04519	 1.648e+00	 6.475676	1.034e+00	3.341e-01	test
SIN3A@04048	-8.199e-01	 7.206852	1.032e+00	3.341e-01	test
SIN3A@10280	-2.409e+00	 3.561079	1.034e+00	3.342e-01	test
SIN3A@00101	-2.419e+00	 3.306683	1.033e+00	3.344e-01	test
SIN3A@07825	 1.537e+00	 5.153345	1.032e+00	3.346e-01	test
SIN3A@13470	-1.385e+00	 5.734093	1.032e+00	3.346e-01	test
SIN3A@10125	 1.032e+00	 6.492070	1.030e+00	3.346e-01	test
SIN3A@11658	-2.189e+00	 4.719054	1.032e+00	3.347e-01	test
SIN3A@14391	-9.312e-01	 7.250219	1.032e+00	3.347e-01	negative
SIN3A@02858	 2.732e+00	 4.483851	1.031e+00	3.348e-01	test
SIN3A@02313	 2.275e+00	 4.144236	1.029e+00	3.352e-01	test
SIN3A@04449	 2.124e+00	 4.518149	1.029e+00	3.354e-01	test
SIN3A@04970	-1.623e+00	 4.773828	1.026e+00	3.355e-01	test
SIN3A@10793	-1.435e+00	 5.237291	1.025e+00	3.357e-01	test
SIN3A@02312	 1.948e+00	 5.583912	1.026e+00	3.359e-01	test
SIN3A@00680	-1.044e+00	 6.864370	1.026e+00	3.359e-01	test
SIN3A@09369	-8.274e-01	 7.810121	1.025e+00	3.361e-01	test
SIN3A@06436	 1.274e+00	 6.350307	1.025e+00	3.361e-01	test
SIN3A@03197	 2.863e+00	 2.393643	1.025e+00	3.361e-01	test
SIN3A@07767	 1.065e+00	 6.662250	1.025e+00	3.362e-01	test
SIN3A@04665	-1.044e+00	 7.138979	1.025e+00	3.362e-01	test
SIN3A@06820	-1.146e+00	 6.040259	1.023e+00	3.362e-01	test
SIN3A@00807	 9.304e-01	 7.061714	1.024e+00	3.364e-01	test
SIN3A@07354	 1.138e+00	 6.282544	1.024e+00	3.364e-01	test
SIN3A@07910	 1.499e+00	 5.740045	1.024e+00	3.365e-01	test
SIN3A@04035	 1.522e+00	 6.703418	1.023e+00	3.366e-01	test
SIN3A@01144	 8.248e-01	 7.340754	1.023e+00	3.366e-01	test
SIN3A@01984	 1.545e+00	 5.484746	1.022e+00	3.368e-01	test
SIN3A@01378	-1.271e+00	 5.601538	1.020e+00	3.369e-01	test
SIN3A@01412	 1.720e+00	 5.799484	1.022e+00	3.369e-01	test
SIN3A@11824	-1.552e+00	 4.865459	1.020e+00	3.369e-01	test
SIN3A@13724	 1.185e+00	 6.475576	1.021e+00	3.370e-01	test
SIN3A@08619	-2.595e+00	 3.677927	1.021e+00	3.370e-01	test
SIN3A@12663	-1.046e+00	 6.462297	1.019e+00	3.370e-01	test
SIN3A@10686	 1.940e+00	 4.416153	1.019e+00	3.374e-01	test
SIN3A@07078	-1.329e+00	 5.645268	1.019e+00	3.375e-01	test
SIN3A@02823	-2.524e+00	 3.448306	1.018e+00	3.377e-01	test
SIN3A@13662	 1.021e+00	 6.660167	1.016e+00	3.378e-01	test
SIN3A@03009	 1.844e+00	 4.925900	1.017e+00	3.379e-01	test
SIN3A@13658	-2.300e+00	 3.169423	1.015e+00	3.379e-01	test
SIN3A@09169	-1.619e+00	 4.972599	1.017e+00	3.380e-01	test
SIN3A@01294	-1.331e+00	 5.391118	1.015e+00	3.380e-01	test
SIN3A@10082	-1.274e+00	 5.782803	1.017e+00	3.380e-01	test
SIN3A@03476	 9.812e-01	 6.841492	1.017e+00	3.380e-01	test
SIN3A@05123	 9.706e-01	 7.022935	1.017e+00	3.381e-01	test
SIN3A@10882	-2.567e+00	 3.056787	1.016e+00	3.382e-01	test
SIN3A@12823	-1.330e+00	 5.967203	1.016e+00	3.382e-01	test
SIN3A@05425	 2.862e+00	 3.810036	1.016e+00	3.382e-01	test
SIN3A@08783	-1.452e+00	 5.583968	1.016e+00	3.382e-01	test
SIN3A@07024	-2.536e+00	 2.970190	1.016e+00	3.382e-01	test
SIN3A@04103	-2.493e+00	 2.845413	1.015e+00	3.383e-01	test
SIN3A@00121	 2.930e+00	 4.302736	1.015e+00	3.385e-01	test
SIN3A@08270	 1.360e+00	 5.909398	1.014e+00	3.386e-01	test
SIN3A@07188	 1.454e+00	 6.414557	1.014e+00	3.387e-01	test
SIN3A@10735	-1.870e+00	 4.716155	1.014e+00	3.387e-01	test
SIN3A@13796	 1.968e+00	 5.229406	1.013e+00	3.389e-01	test
SIN3A@02940	 1.417e+00	 6.371014	1.012e+00	3.390e-01	test
SIN3A@03334	 6.888e-01	 7.725752	1.011e+00	3.392e-01	test
SIN3A@02082	 1.407e+00	 6.248852	1.012e+00	3.392e-01	test
SIN3A@12557	-2.257e+00	 3.941360	1.012e+00	3.392e-01	test
SIN3A@14338	-1.532e+00	 4.997962	1.010e+00	3.392e-01	negative
SIN3A@03989	-1.183e+00	 5.865561	1.009e+00	3.393e-01	test
SIN3A@00720	-1.730e+00	 5.289983	1.011e+00	3.394e-01	test
SIN3A@02214	-1.658e+00	 4.989271	1.011e+00	3.394e-01	test
SIN3A@02378	-1.567e+00	 4.999365	1.010e+00	3.394e-01	test
SIN3A@14364	-1.030e+00	 6.726859	1.011e+00	3.394e-01	negative
SIN3A@00581	 6.744e-01	 7.751174	1.009e+00	3.394e-01	test
SIN3A@04298	 1.133e+00	 6.215710	1.009e+00	3.395e-01	test
SIN3A@04318	-1.709e+00	 5.209074	1.010e+00	3.396e-01	test
SIN3A@13017	 1.441e+00	 5.520339	1.009e+00	3.397e-01	test
SIN3A@07644	 1.468e+00	 6.593092	1.009e+00	3.398e-01	test
SIN3A@04855	-8.964e-01	 6.938553	1.007e+00	3.399e-01	test
SIN3A@07458	-2.083e+00	 3.956764	1.006e+00	3.400e-01	test
SIN3A@06050	 1.604e+00	 5.094550	1.008e+00	3.401e-01	test
SIN3A@04446	-7.830e-01	 8.049169	1.007e+00	3.402e-01	test
SIN3A@03971	-1.291e+00	 5.895140	1.007e+00	3.402e-01	test
SIN3A@12537	-1.933e+00	 4.288194	1.006e+00	3.403e-01	test
SIN3A@05864	 1.488e+00	 6.329661	1.007e+00	3.403e-01	test
SIN3A@08458	-1.282e+00	 5.630941	1.005e+00	3.404e-01	test
SIN3A@12085	-1.125e+00	 6.213445	1.005e+00	3.405e-01	test
SIN3A@08716	-2.435e+00	 2.684990	1.005e+00	3.405e-01	test
SIN3A@01392	 2.373e+00	 3.817694	1.006e+00	3.406e-01	test
SIN3A@04305	 8.824e-01	 7.000643	1.004e+00	3.406e-01	test
SIN3A@14219	-9.293e-01	 7.233435	1.005e+00	3.406e-01	negative
SIN3A@01026	 1.309e+00	 5.685985	1.005e+00	3.407e-01	test
SIN3A@00185	-1.409e+00	 5.705084	1.005e+00	3.408e-01	test
SIN3A@07911	 1.973e+00	 4.949829	1.004e+00	3.408e-01	test
SIN3A@05978	 1.790e+00	 4.531679	1.003e+00	3.408e-01	test
SIN3A@10032	-1.162e+00	 5.912863	1.003e+00	3.408e-01	test
SIN3A@08221	 7.221e-01	 7.531968	1.003e+00	3.409e-01	test
SIN3A@07675	-1.734e+00	 4.673964	1.003e+00	3.409e-01	test
SIN3A@06221	 6.576e-01	 7.916924	1.004e+00	3.410e-01	test
SIN3A@01805	-1.256e+00	 5.575491	1.002e+00	3.410e-01	test
SIN3A@11620	-2.215e+00	 3.373281	1.002e+00	3.410e-01	test
SIN3A@01015	-2.935e+00	 2.920204	1.003e+00	3.411e-01	test
SIN3A@09311	-1.108e+00	 6.125568	1.001e+00	3.412e-01	test
SIN3A@10956	 1.697e+00	 5.652168	1.002e+00	3.414e-01	test
SIN3A@09942	-1.286e+00	 6.367000	1.002e+00	3.414e-01	test
SIN3A@05414	 1.175e+00	 5.863875	1.000e+00	3.414e-01	test
SIN3A@12091	-1.813e+00	 5.206384	1.001e+00	3.416e-01	test
SIN3A@10547	 3.135e+00	 1.924285	1.001e+00	3.416e-01	test
SIN3A@03400	-1.166e+00	 6.019749	9.997e-01	3.416e-01	test
SIN3A@03043	-3.099e+00	 2.343710	1.001e+00	3.417e-01	test
SIN3A@09891	-1.751e+00	 4.771858	1.000e+00	3.418e-01	test
SIN3A@11378	-1.319e+00	 5.477172	9.984e-01	3.418e-01	test
SIN3A@03312	 1.063e+00	 6.372739	9.982e-01	3.419e-01	test
SIN3A@00940	-1.289e+00	 5.668109	9.990e-01	3.420e-01	test
SIN3A@14372	-1.285e+00	 6.659129	9.985e-01	3.422e-01	negative
SIN3A@00390	-1.075e+00	 6.509355	9.979e-01	3.423e-01	test
SIN3A@01629	 1.091e+00	 6.424752	9.975e-01	3.424e-01	test
SIN3A@13687	-1.530e+00	 5.341482	9.976e-01	3.424e-01	test
SIN3A@03006	 2.381e+00	 0.562684	9.956e-01	3.425e-01	test
SIN3A@06504	-2.619e+00	 2.621331	9.969e-01	3.426e-01	test
SIN3A@13340	-9.439e-01	 7.110352	9.968e-01	3.426e-01	test
SIN3A@03573	 1.198e+00	 5.816203	9.947e-01	3.427e-01	test
SIN3A@11659	-1.842e+00	 5.628874	9.964e-01	3.427e-01	test
SIN3A@08516	-2.420e+00	 3.682523	9.964e-01	3.427e-01	test
SIN3A@04441	-1.861e+00	 4.691413	9.963e-01	3.427e-01	test
SIN3A@10789	-1.410e+00	 6.031809	9.960e-01	3.428e-01	test
SIN3A@08252	 1.247e+00	 5.934251	9.958e-01	3.428e-01	test
SIN3A@00779	 1.094e+00	 6.691166	9.958e-01	3.428e-01	test
SIN3A@11867	 1.730e+00	 5.066039	9.957e-01	3.428e-01	test
SIN3A@05985	-8.264e-01	 7.457879	9.939e-01	3.433e-01	test
SIN3A@09727	-2.135e+00	 4.030255	9.939e-01	3.433e-01	test
SIN3A@03923	 1.083e+00	 6.386567	9.929e-01	3.433e-01	test
SIN3A@06559	 1.249e+00	 6.534683	9.937e-01	3.433e-01	test
SIN3A@00521	 1.642e+00	 4.691263	9.911e-01	3.435e-01	test
SIN3A@07339	-2.427e+00	 3.453649	9.926e-01	3.436e-01	test
SIN3A@09597	-1.266e+00	 6.247553	9.924e-01	3.436e-01	test
SIN3A@06904	 1.572e+00	 4.898688	9.908e-01	3.437e-01	test
SIN3A@06859	 1.102e+00	 6.703284	9.917e-01	3.438e-01	test
SIN3A@09848	 1.813e+00	 5.077050	9.917e-01	3.438e-01	test
SIN3A@04700	 1.657e+00	 6.041648	9.912e-01	3.439e-01	test
SIN3A@00842	-1.220e+00	 5.653672	9.895e-01	3.439e-01	test
SIN3A@01798	 1.675e+00	 5.072302	9.911e-01	3.439e-01	test
SIN3A@12070	-2.473e+00	 3.077151	9.906e-01	3.440e-01	test
SIN3A@01312	-1.086e+00	 7.146190	9.905e-01	3.440e-01	test
SIN3A@01741	 1.096e+00	 6.103600	9.884e-01	3.441e-01	test
SIN3A@02613	-1.174e+00	 5.820231	9.884e-01	3.441e-01	test
SIN3A@07208	 4.687e-01	 9.152513	9.879e-01	3.443e-01	test
SIN3A@00918	 1.428e+00	 5.381939	9.895e-01	3.443e-01	test
SIN3A@03044	 1.243e+00	 5.667724	9.877e-01	3.443e-01	test
SIN3A@11998	-1.923e+00	 4.883685	9.892e-01	3.444e-01	test
SIN3A@10013	-1.735e+00	 4.543425	9.871e-01	3.444e-01	test
SIN3A@13076	 2.039e+00	 5.391060	9.886e-01	3.445e-01	test
SIN3A@09205	 2.050e+00	 4.720002	9.880e-01	3.446e-01	test
SIN3A@13462	-1.791e+00	 4.673672	9.874e-01	3.448e-01	test
SIN3A@07048	-1.539e+00	 5.057420	9.873e-01	3.448e-01	test
SIN3A@07356	 1.388e+00	 7.229634	9.870e-01	3.449e-01	test
SIN3A@04635	 1.251e+00	 5.789660	9.867e-01	3.449e-01	test
SIN3A@04676	 1.324e+00	 6.204308	9.866e-01	3.450e-01	test
SIN3A@14224	-1.071e+00	 6.212523	9.849e-01	3.450e-01	negative
SIN3A@05916	 1.259e+00	 6.386902	9.866e-01	3.450e-01	test
SIN3A@00943	-1.384e+00	 5.372346	9.856e-01	3.451e-01	test
SIN3A@04553	 1.570e+00	 6.286002	9.861e-01	3.451e-01	test
SIN3A@05116	 7.932e-01	 7.228278	9.835e-01	3.453e-01	test
SIN3A@10285	-2.432e+00	 2.755729	9.841e-01	3.454e-01	test
SIN3A@12685	 1.680e+00	 4.851956	9.841e-01	3.456e-01	test
SIN3A@13187	-1.442e+00	 5.345905	9.839e-01	3.456e-01	test
SIN3A@09543	-1.076e+00	 6.311335	9.819e-01	3.456e-01	test
SIN3A@08371	 1.127e+00	 6.411531	9.832e-01	3.458e-01	test
SIN3A@11974	 2.475e+00	 4.428089	9.832e-01	3.458e-01	test
SIN3A@06849	-1.019e+00	 6.481782	9.812e-01	3.458e-01	test
SIN3A@01044	-1.901e+00	 4.503876	9.829e-01	3.458e-01	test
SIN3A@08264	 6.176e-01	 7.903191	9.807e-01	3.459e-01	test
SIN3A@01462	 9.853e-01	 7.418979	9.819e-01	3.461e-01	test
SIN3A@02172	 1.115e+00	 6.179348	9.806e-01	3.461e-01	test
SIN3A@06376	-2.040e+00	 3.927969	9.800e-01	3.461e-01	test
SIN3A@09073	 2.316e+00	 3.667937	9.806e-01	3.464e-01	test
SIN3A@07943	 1.464e+00	 5.475219	9.802e-01	3.465e-01	test
SIN3A@14315	-1.156e+00	 5.965750	9.783e-01	3.465e-01	negative
SIN3A@09560	-9.084e-01	 7.103851	9.798e-01	3.465e-01	test
SIN3A@02733	-2.732e+00	 3.892405	9.795e-01	3.466e-01	test
SIN3A@01481	-1.119e+00	 7.083179	9.792e-01	3.467e-01	test
SIN3A@14361	 1.264e+00	 6.615632	9.783e-01	3.469e-01	negative
SIN3A@13086	-1.993e+00	 5.039431	9.775e-01	3.471e-01	test
SIN3A@06631	-1.392e+00	 6.008566	9.773e-01	3.471e-01	test
SIN3A@12927	-2.599e+00	 3.648859	9.772e-01	3.472e-01	test
SIN3A@01722	 2.669e+00	-0.723242	9.767e-01	3.473e-01	test
SIN3A@11192	-2.592e+00	 3.004404	9.765e-01	3.473e-01	test
SIN3A@02865	-1.643e+00	 5.058101	9.758e-01	3.475e-01	test
SIN3A@08173	 1.132e+00	 7.568331	9.758e-01	3.475e-01	test
SIN3A@05553	 1.018e+00	 6.770924	9.757e-01	3.475e-01	test
SIN3A@00458	 1.064e+00	 6.947240	9.755e-01	3.476e-01	test
SIN3A@13809	-1.229e+00	 5.900815	9.751e-01	3.476e-01	test
SIN3A@00852	 7.470e-01	 7.359974	9.734e-01	3.476e-01	test
SIN3A@02097	-2.122e+00	 4.712104	9.744e-01	3.478e-01	test
SIN3A@13984	-1.541e+00	 5.137236	9.742e-01	3.479e-01	test
SIN3A@07781	 7.597e-01	 7.614527	9.742e-01	3.479e-01	test
SIN3A@08232	 1.240e+00	 5.728210	9.730e-01	3.479e-01	test
SIN3A@06749	 1.017e+00	 6.472947	9.719e-01	3.480e-01	test
SIN3A@13671	-2.342e+00	 3.256395	9.730e-01	3.481e-01	test
SIN3A@04719	 8.716e-01	 6.947103	9.716e-01	3.481e-01	test
SIN3A@09514	-2.552e+00	 3.429810	9.729e-01	3.482e-01	test
SIN3A@03775	 1.851e+00	 5.449868	9.727e-01	3.482e-01	test
SIN3A@05831	 1.103e+00	 6.437376	9.724e-01	3.483e-01	test
SIN3A@05696	-2.426e+00	 2.580036	9.714e-01	3.483e-01	test
