logFC	logCPM	F	PValue	status
SIN3A@07815	 2.822e+00	 8.003358	9.017e+00	0.016803	test
SIN3A@10899	 7.367e+00	 4.841210	8.999e+00	0.016879	test
SIN3A@08338	 5.540e+00	 5.856947	8.976e+00	0.016979	test
SIN3A@03160	 4.678e+00	 6.588115	8.945e+00	0.017115	test
SIN3A@03256	 9.757e+00	 6.760036	8.904e+00	0.017293	test
SIN3A@02422	-3.926e+00	 5.770116	8.806e+00	0.017296	test
SIN3A@03299	 4.601e+00	 6.564437	8.892e+00	0.017349	test
SIN3A@01702	 1.202e+01	 4.983878	9.533e+00	0.017373	test
SIN3A@14051	-4.489e+00	 5.478821	8.813e+00	0.017509	negative
SIN3A@08013	 3.754e+00	 8.079643	8.814e+00	0.017700	test
SIN3A@13997	-5.946e+00	 4.492083	8.717e+00	0.017729	test
SIN3A@02256	 5.297e+00	 4.897096	8.693e+00	0.018063	test
SIN3A@11955	-4.572e+00	 5.069587	8.635e+00	0.018094	test
SIN3A@00847	-4.115e+00	 5.450889	8.625e+00	0.018138	test
SIN3A@04493	-5.758e+00	 4.494546	8.568e+00	0.018417	test
SIN3A@10587	 6.071e+00	 5.373913	8.654e+00	0.018452	test
SIN3A@02408	-5.438e+00	 4.598985	8.517e+00	0.018667	test
SIN3A@07901	 2.824e+00	 7.421092	8.582e+00	0.018805	test
SIN3A@01079	 6.211e+00	 6.720913	8.570e+00	0.018863	test
SIN3A@02167	 4.463e+00	 5.316365	8.478e+00	0.018921	test
SIN3A@08303	-4.123e+00	 5.366228	8.455e+00	0.018980	test
SIN3A@03617	 1.075e+01	 3.726406	9.120e+00	0.019121	test
SIN3A@01319	 5.024e+00	 4.700059	8.419e+00	0.019164	test
SIN3A@08939	-5.796e+00	 5.425369	8.505e+00	0.019188	test
SIN3A@07468	 7.447e+00	 4.594361	8.498e+00	0.019224	test
SIN3A@06464	 4.982e+00	 5.732265	8.467e+00	0.019381	test
SIN3A@08684	 1.025e+01	 4.566893	8.452e+00	0.019462	test
SIN3A@08465	-4.651e+00	 5.002738	8.350e+00	0.019526	test
SIN3A@02224	 5.917e+00	 4.650995	8.437e+00	0.019538	test
SIN3A@02709	 4.351e+00	 6.255868	8.404e+00	0.019710	test
SIN3A@02293	 9.705e+00	 5.165799	8.367e+00	0.019903	test
SIN3A@08023	 8.323e+00	 4.857365	8.344e+00	0.020029	test
SIN3A@10982	-4.477e+00	 5.134153	8.244e+00	0.020095	test
SIN3A@01234	-4.923e+00	 5.297457	8.292e+00	0.020308	test
SIN3A@07938	 3.795e+00	 7.236069	8.281e+00	0.020366	test
SIN3A@07720	 4.226e+00	 5.299464	8.129e+00	0.020736	test
SIN3A@10876	-4.932e+00	 5.204794	8.211e+00	0.020753	test
SIN3A@11077	 8.260e+00	 5.913325	8.143e+00	0.021139	test
SIN3A@10261	 9.182e+00	 3.510287	8.097e+00	0.021402	test
SIN3A@07367	 6.558e+00	 3.838053	8.014e+00	0.021403	test
SIN3A@03489	-3.687e+00	 5.649768	8.010e+00	0.021424	test
