logFC	logCPM	F	PValue	status
SIN3A@13125	-2.188e+00	 6.6467359	2.460e+00	0.1294536	test
SIN3A@01326	-3.153e+00	 4.1664962	2.455e+00	0.1297823	test
SIN3A@01708	-3.512e+00	 3.7543869	2.454e+00	0.1299010	test
SIN3A@14316	-2.498e+00	 5.4570933	2.453e+00	0.1299047	negative
SIN3A@08556	-4.860e+00	 1.8612090	2.451e+00	0.1302133	test
SIN3A@04107	-2.550e+00	 5.3744431	2.449e+00	0.1302647	test
SIN3A@04713	-2.541e+00	 5.2197059	2.448e+00	0.1303435	test
SIN3A@02776	-2.600e+00	 5.9079173	2.448e+00	0.1304511	test
SIN3A@01295	-2.747e+00	 4.7419548	2.443e+00	0.1306946	test
SIN3A@00293	-2.989e+00	 4.5555820	2.443e+00	0.1308190	test
SIN3A@13694	-3.827e+00	 3.7092436	2.443e+00	0.1308585	test
SIN3A@02055	-2.522e+00	 5.1865253	2.439e+00	0.1309641	test
SIN3A@06725	-2.161e+00	 6.7168455	2.439e+00	0.1309727	test
SIN3A@06517	-2.848e+00	 4.5356005	2.438e+00	0.1310866	test
SIN3A@11510	-3.741e+00	 3.4351305	2.433e+00	0.1314284	test
SIN3A@02739	-2.503e+00	 5.4052807	2.432e+00	0.1315047	test
SIN3A@06178	-2.786e+00	 4.7851157	2.434e+00	0.1315102	test
SIN3A@00681	-2.491e+00	 5.4237888	2.432e+00	0.1315332	test
SIN3A@01585	-2.760e+00	 4.7353275	2.430e+00	0.1317448	test
SIN3A@12486	 4.883e+00	-1.1668389	2.437e+00	0.1317944	test
SIN3A@07519	 3.970e+00	 3.0303444	2.427e+00	0.1319370	test
SIN3A@06917	-3.036e+00	 4.4727752	2.428e+00	0.1319437	test
SIN3A@03194	-2.539e+00	 5.6257515	2.428e+00	0.1319668	test
SIN3A@01306	-3.360e+00	 3.9086629	2.426e+00	0.1320046	test
SIN3A@11373	-2.522e+00	 5.5138606	2.424e+00	0.1321308	test
SIN3A@10078	 3.602e+00	 3.5995242	2.419e+00	0.1325068	test
SIN3A@07359	-2.467e+00	 5.5900825	2.419e+00	0.1325240	test
SIN3A@06479	-2.443e+00	 5.7497711	2.419e+00	0.1325370	test
SIN3A@02496	-4.359e+00	 2.1938033	2.418e+00	0.1326060	test
SIN3A@12871	 2.706e+00	 4.8010035	2.418e+00	0.1326353	test
SIN3A@10507	-3.642e+00	 3.6348962	2.417e+00	0.1326995	test
SIN3A@02654	-2.404e+00	 5.9312361	2.416e+00	0.1327278	test
SIN3A@01014	 4.105e+00	 2.8040642	2.418e+00	0.1327296	test
SIN3A@11053	-2.511e+00	 5.4468961	2.415e+00	0.1328364	test
SIN3A@04408	-3.096e+00	 4.3635316	2.416e+00	0.1328778	test
SIN3A@11919	-3.410e+00	 4.0952399	2.416e+00	0.1329187	test
SIN3A@04368	-2.598e+00	 5.7784999	2.415e+00	0.1329517	test
SIN3A@07729	 2.526e+00	 5.6766034	2.414e+00	0.1330202	test
SIN3A@06139	-2.951e+00	 4.3712422	2.409e+00	0.1333122	test
SIN3A@09604	-3.443e+00	 4.0737970	2.407e+00	0.1335519	test
SIN3A@12659	-3.154e+00	 4.1232500	2.406e+00	0.1335543	test
SIN3A@00266	-2.526e+00	 5.1730738	2.405e+00	0.1335982	test
SIN3A@12281	 4.583e+00	 1.0971769	2.405e+00	0.1337342	test
SIN3A@09805	-2.395e+00	 6.0057165	2.402e+00	0.1338810	test
SIN3A@01241	 3.473e+00	 3.7296576	2.401e+00	0.1339145	test
SIN3A@07835	 2.199e+00	 6.8323058	2.402e+00	0.1339324	test
SIN3A@11854	-4.280e+00	 1.7037660	2.400e+00	0.1340210	test
SIN3A@11168	-3.153e+00	 4.0768617	2.398e+00	0.1341587	test
SIN3A@09627	-2.935e+00	 4.3582059	2.397e+00	0.1342048	test
SIN3A@13240	 2.663e+00	 5.1977014	2.398e+00	0.1342839	test
SIN3A@09225	 3.118e+00	 4.4828808	2.396e+00	0.1344042	test
SIN3A@13983	-2.602e+00	 5.5285312	2.394e+00	0.1345596	test
SIN3A@10370	-3.374e+00	 4.2618975	2.389e+00	0.1349462	test
SIN3A@03184	 2.682e+00	 4.8928630	2.388e+00	0.1350661	test
SIN3A@10628	-2.633e+00	 4.9058217	2.383e+00	0.1352897	test
SIN3A@11596	-3.130e+00	 4.0945858	2.383e+00	0.1352906	test
SIN3A@13095	 4.733e+00	 0.6613541	2.384e+00	0.1353706	test
SIN3A@07985	 2.541e+00	 5.5072100	2.383e+00	0.1354745	test
SIN3A@12967	-2.326e+00	 6.0942676	2.379e+00	0.1356599	test
SIN3A@09508	 3.110e+00	 4.1170979	2.378e+00	0.1356935	test
SIN3A@02834	 2.535e+00	 7.4963297	2.376e+00	0.1359805	test
SIN3A@10051	-3.161e+00	 4.1030185	2.371e+00	0.1362519	test
SIN3A@11162	 4.106e+00	 2.9074462	2.371e+00	0.1364150	test
SIN3A@03383	-3.554e+00	 3.6582371	2.369e+00	0.1364429	test
SIN3A@11851	-2.423e+00	 5.7046475	2.367e+00	0.1365766	test
SIN3A@14028	-2.154e+00	 6.5310605	2.366e+00	0.1366135	negative
SIN3A@13371	-2.465e+00	 5.7578002	2.367e+00	0.1366201	test
SIN3A@06993	-2.304e+00	 6.2095685	2.368e+00	0.1366617	test
SIN3A@01148	-4.368e+00	 2.6836425	2.366e+00	0.1367767	test
SIN3A@13297	-2.620e+00	 5.1809602	2.365e+00	0.1368229	test
SIN3A@02771	-2.898e+00	 4.8451729	2.364e+00	0.1369611	test
SIN3A@01157	-3.478e+00	 3.7952914	2.363e+00	0.1369977	test
SIN3A@13690	-3.531e+00	 3.6728492	2.361e+00	0.1370249	test
SIN3A@00675	-2.735e+00	 4.6426792	2.356e+00	0.1374171	test
SIN3A@01682	-2.486e+00	 5.5490093	2.357e+00	0.1374467	test
SIN3A@11531	-2.515e+00	 5.0656591	2.355e+00	0.1375291	test
SIN3A@10849	-4.545e+00	 2.1302382	2.356e+00	0.1375514	test
SIN3A@09936	 2.135e+00	 6.6667225	2.354e+00	0.1375798	test
SIN3A@14405	-2.638e+00	 4.9069381	2.354e+00	0.1376442	negative
SIN3A@00190	-2.505e+00	 5.2541022	2.354e+00	0.1376626	test
SIN3A@02801	-2.457e+00	 5.4450121	2.353e+00	0.1376645	test
SIN3A@05063	-2.479e+00	 5.3371479	2.352e+00	0.1377829	test
SIN3A@10394	-4.020e+00	 3.8078382	2.352e+00	0.1378852	test
SIN3A@09405	 2.599e+00	 5.7446892	2.352e+00	0.1378988	test
SIN3A@12130	-3.454e+00	 3.7662618	2.350e+00	0.1379053	test
SIN3A@10449	-3.106e+00	 4.7625560	2.351e+00	0.1379545	test
SIN3A@04796	 4.168e+00	 1.1462776	2.349e+00	0.1379691	test
SIN3A@07728	 2.654e+00	 4.9724761	2.350e+00	0.1380469	test
SIN3A@03779	-2.443e+00	 5.6942462	2.348e+00	0.1380681	test
SIN3A@05831	-2.506e+00	 5.1343618	2.348e+00	0.1381021	test
SIN3A@08192	 2.020e+00	 8.2272619	2.347e+00	0.1382811	test
SIN3A@07457	-2.674e+00	 4.7297403	2.343e+00	0.1384650	test
SIN3A@09232	-2.483e+00	 5.1215890	2.340e+00	0.1387468	test
SIN3A@12729	-2.855e+00	 4.4133950	2.339e+00	0.1387722	test
SIN3A@01856	 2.656e+00	 4.8749453	2.341e+00	0.1387893	test
SIN3A@10921	-2.539e+00	 5.0075015	2.339e+00	0.1388127	test
SIN3A@02332	-4.121e+00	 3.4893058	2.340e+00	0.1388869	test
SIN3A@09138	-4.434e+00	 2.8661044	2.339e+00	0.1389740	test
SIN3A@12435	-2.666e+00	 5.2863930	2.338e+00	0.1390064	test
SIN3A@07515	 2.255e+00	 7.6491239	2.338e+00	0.1390520	test
SIN3A@05711	-2.495e+00	 5.6347962	2.336e+00	0.1391464	test
SIN3A@11795	-2.534e+00	 5.3005692	2.335e+00	0.1392809	test
SIN3A@03673	 4.393e+00	 0.4717445	2.332e+00	0.1395040	test
SIN3A@09042	-4.012e+00	 2.5541798	2.330e+00	0.1395260	test
SIN3A@10954	-4.630e+00	 1.4446250	2.331e+00	0.1395569	test
SIN3A@00767	-2.572e+00	 5.4341004	2.331e+00	0.1396142	test
SIN3A@12862	-4.208e+00	 3.1388663	2.330e+00	0.1396401	test
SIN3A@03043	-4.815e+00	 2.3762554	2.330e+00	0.1396409	test
SIN3A@04868	-2.586e+00	 4.8952608	2.328e+00	0.1396672	test
SIN3A@04852	-3.114e+00	 4.4873641	2.330e+00	0.1396754	test
SIN3A@08805	 2.614e+00	 5.1650708	2.329e+00	0.1397332	test
SIN3A@10150	-4.096e+00	 3.3120096	2.329e+00	0.1397885	test
SIN3A@06736	 2.506e+00	 5.5590524	2.328e+00	0.1398412	test
SIN3A@09763	-2.309e+00	 6.0537334	2.323e+00	0.1401133	test
SIN3A@08530	-3.044e+00	 5.3973945	2.324e+00	0.1401596	test
SIN3A@07913	 2.574e+00	 5.9302742	2.324e+00	0.1401742	test
SIN3A@12100	 3.110e+00	 4.3320904	2.323e+00	0.1402028	test
SIN3A@12817	-2.443e+00	 5.5881627	2.319e+00	0.1404331	test
SIN3A@11533	-2.423e+00	 5.4485523	2.317e+00	0.1405596	test
SIN3A@04657	-2.534e+00	 5.5852270	2.318e+00	0.1406272	test
SIN3A@06541	-2.708e+00	 4.6177442	2.315e+00	0.1407303	test
SIN3A@04134	 2.393e+00	 6.4761490	2.316e+00	0.1408238	test
SIN3A@01596	-2.539e+00	 4.9600011	2.313e+00	0.1409024	test
SIN3A@06571	-2.692e+00	 4.7629487	2.314e+00	0.1409443	test
SIN3A@00531	-2.525e+00	 5.6200524	2.314e+00	0.1409734	test
SIN3A@03098	-3.585e+00	 3.7623020	2.314e+00	0.1409948	test
SIN3A@01787	-2.600e+00	 4.9957290	2.312e+00	0.1411231	test
SIN3A@02168	-2.950e+00	 4.3839534	2.312e+00	0.1411310	test
SIN3A@01885	-2.432e+00	 5.5609489	2.308e+00	0.1413347	test
SIN3A@09530	-2.407e+00	 5.8443179	2.307e+00	0.1414486	test
SIN3A@06333	-2.527e+00	 5.0341954	2.307e+00	0.1414575	test
SIN3A@13695	-4.311e+00	 1.9396879	2.308e+00	0.1414966	test
SIN3A@12513	-2.552e+00	 5.1693833	2.304e+00	0.1418062	test
SIN3A@04243	 4.080e+00	 2.3995794	2.301e+00	0.1420523	test
SIN3A@08701	-3.437e+00	 4.0895103	2.301e+00	0.1420584	test
SIN3A@06465	-3.400e+00	 4.0682787	2.300e+00	0.1421000	test
SIN3A@02132	-2.961e+00	 4.3711855	2.299e+00	0.1421926	test
SIN3A@09381	-2.412e+00	 5.7334499	2.296e+00	0.1423804	test
SIN3A@08131	-2.959e+00	 4.2484132	2.293e+00	0.1426043	test
SIN3A@05453	-3.441e+00	 3.9747602	2.292e+00	0.1427833	test
SIN3A@12083	-2.577e+00	 4.9445668	2.290e+00	0.1429223	test
SIN3A@08174	 2.239e+00	 6.9206427	2.289e+00	0.1430331	test
SIN3A@00529	-2.043e+00	 7.3289101	2.288e+00	0.1431200	test
SIN3A@07441	-3.204e+00	 4.0074944	2.285e+00	0.1432974	test
SIN3A@05981	-3.068e+00	 4.1705005	2.285e+00	0.1433447	test
SIN3A@06844	-2.848e+00	 4.5833662	2.285e+00	0.1434051	test
SIN3A@09873	-2.446e+00	 5.7427912	2.283e+00	0.1435196	test
SIN3A@05297	 2.527e+00	 6.5891141	2.282e+00	0.1436163	test
SIN3A@08095	-2.773e+00	 5.0211828	2.281e+00	0.1436914	test
SIN3A@00295	-2.703e+00	 4.5935471	2.279e+00	0.1437044	test
SIN3A@06686	 2.952e+00	 4.1981106	2.278e+00	0.1437895	test
SIN3A@01889	-2.467e+00	 5.0890822	2.277e+00	0.1439323	test
SIN3A@02557	-3.855e+00	 3.2094828	2.278e+00	0.1439713	test
SIN3A@03339	-2.421e+00	 5.3411620	2.273e+00	0.1442416	test
SIN3A@08392	-2.740e+00	 4.6878996	2.274e+00	0.1443050	test
SIN3A@13117	 4.307e+00	 0.5434592	2.273e+00	0.1443189	test
SIN3A@10623	-2.657e+00	 4.6364711	2.271e+00	0.1444058	test
SIN3A@11849	-3.189e+00	 4.0742617	2.272e+00	0.1444802	test
SIN3A@09203	-3.149e+00	 4.0063761	2.266e+00	0.1448635	test
SIN3A@03802	 2.388e+00	 6.1864924	2.266e+00	0.1450206	test
SIN3A@05876	-2.618e+00	 5.2354767	2.264e+00	0.1451333	test
SIN3A@01756	 2.245e+00	 6.5842172	2.264e+00	0.1451540	test
SIN3A@07183	-2.767e+00	 4.4406445	2.262e+00	0.1451589	test
SIN3A@11606	-4.096e+00	 2.7871218	2.263e+00	0.1452102	test
SIN3A@10771	-3.383e+00	 3.9607212	2.263e+00	0.1452430	test
SIN3A@08809	-3.125e+00	 4.0228519	2.256e+00	0.1456832	test
SIN3A@13840	-3.695e+00	 3.5154219	2.258e+00	0.1457065	test
SIN3A@06166	-3.174e+00	 3.9233921	2.254e+00	0.1458999	test
SIN3A@10780	 2.301e+00	 6.0993438	2.254e+00	0.1459938	test
SIN3A@13450	-2.493e+00	 4.9735051	2.252e+00	0.1460128	test
SIN3A@11021	 4.244e+00	 0.9551866	2.251e+00	0.1462864	test
SIN3A@04224	 2.427e+00	 6.4519535	2.251e+00	0.1463058	test
SIN3A@08061	 3.087e+00	 4.3860041	2.250e+00	0.1463408	test
SIN3A@13806	-3.455e+00	 3.5981576	2.248e+00	0.1463532	test
SIN3A@11291	-3.291e+00	 3.8705228	2.247e+00	0.1465088	test
SIN3A@04275	 2.829e+00	 5.3608218	2.248e+00	0.1465188	test
SIN3A@07268	-3.067e+00	 4.0834199	2.246e+00	0.1465916	test
SIN3A@01707	 4.362e+00	-0.1006773	2.246e+00	0.1466017	test
SIN3A@14044	-2.150e+00	 6.2780882	2.244e+00	0.1466852	negative
SIN3A@10077	-3.454e+00	 4.4454026	2.245e+00	0.1467568	test
SIN3A@03931	-2.361e+00	 5.6556619	2.243e+00	0.1467980	test
SIN3A@08638	 2.714e+00	 4.5605966	2.243e+00	0.1468327	test
SIN3A@04006	-3.090e+00	 4.2942979	2.244e+00	0.1468977	test
SIN3A@08484	-2.456e+00	 6.0526532	2.242e+00	0.1470087	test
SIN3A@04574	-3.785e+00	 3.5091273	2.241e+00	0.1470866	test
SIN3A@02940	-2.797e+00	 4.6950547	2.239e+00	0.1473006	test
SIN3A@04511	 2.940e+00	 5.1446484	2.238e+00	0.1474036	test
SIN3A@09348	-3.231e+00	 3.9159341	2.236e+00	0.1475308	test
SIN3A@08908	-3.964e+00	 2.4419974	2.235e+00	0.1475409	test
SIN3A@05237	-3.059e+00	 4.0487772	2.233e+00	0.1476789	test
SIN3A@00251	-2.369e+00	 5.9080360	2.234e+00	0.1477025	test
SIN3A@07143	-3.698e+00	 3.6762652	2.229e+00	0.1481498	test
SIN3A@08248	-3.085e+00	 4.1005477	2.228e+00	0.1482242	test
SIN3A@07865	 2.365e+00	 7.0060735	2.228e+00	0.1482716	test
SIN3A@13799	-2.440e+00	 5.1454915	2.226e+00	0.1482747	test
SIN3A@05870	 2.411e+00	 6.3412644	2.228e+00	0.1482780	test
SIN3A@13148	-2.431e+00	 5.0659214	2.226e+00	0.1483161	test
SIN3A@01803	-3.386e+00	 3.9244875	2.227e+00	0.1483414	test
SIN3A@10224	-2.381e+00	 5.5733661	2.223e+00	0.1485997	test
SIN3A@04966	 4.205e+00	 1.0260012	2.223e+00	0.1486698	test
SIN3A@03263	 2.418e+00	 6.0615895	2.223e+00	0.1487158	test
SIN3A@04116	-2.855e+00	 5.2229993	2.221e+00	0.1488536	test
SIN3A@05366	-3.739e+00	 3.1423572	2.219e+00	0.1489135	test
SIN3A@11337	-3.442e+00	 3.6325789	2.218e+00	0.1489767	test
SIN3A@11202	-2.009e+00	 6.9945211	2.218e+00	0.1490007	test
SIN3A@08841	-2.421e+00	 5.5720905	2.219e+00	0.1490603	test
SIN3A@03971	-2.409e+00	 5.6958684	2.217e+00	0.1491781	test
SIN3A@12399	 3.269e+00	 4.6150387	2.217e+00	0.1492084	test
SIN3A@14226	-2.556e+00	 5.4728591	2.216e+00	0.1492858	negative
SIN3A@03714	 2.788e+00	 5.8622961	2.216e+00	0.1493007	test
SIN3A@10903	-2.651e+00	 4.6019236	2.214e+00	0.1493765	test
SIN3A@13024	-2.121e+00	 6.4160994	2.213e+00	0.1494251	test
SIN3A@09373	-2.301e+00	 6.0178846	2.212e+00	0.1495728	test
SIN3A@02086	 2.453e+00	 5.9084381	2.211e+00	0.1497109	test
SIN3A@12389	-2.352e+00	 5.6570611	2.210e+00	0.1497317	test
SIN3A@13283	-2.504e+00	 4.8635770	2.207e+00	0.1499343	test
SIN3A@10875	-3.130e+00	 4.2205508	2.209e+00	0.1499500	test
SIN3A@04436	-2.473e+00	 4.9744427	2.206e+00	0.1500382	test
SIN3A@13676	-3.725e+00	 3.4679291	2.208e+00	0.1500393	test
SIN3A@12176	-3.352e+00	 3.6950918	2.205e+00	0.1501029	test
SIN3A@08543	-2.465e+00	 4.9967534	2.204e+00	0.1502009	test
SIN3A@09913	-4.189e+00	 2.6420783	2.205e+00	0.1502583	test
SIN3A@07961	 2.391e+00	 6.7851499	2.205e+00	0.1502675	test
SIN3A@13270	-3.378e+00	 3.7805305	2.205e+00	0.1502857	test
SIN3A@11422	-5.232e+00	-0.9038718	2.209e+00	0.1503096	test
SIN3A@00588	 3.526e+00	 3.6032907	2.200e+00	0.1506972	test
SIN3A@08656	-2.483e+00	 5.2097166	2.199e+00	0.1507714	test
SIN3A@09290	 4.032e+00	 1.0897521	2.198e+00	0.1507754	test
SIN3A@12508	-2.273e+00	 6.0492134	2.198e+00	0.1507788	test
SIN3A@05759	-2.405e+00	 5.3171315	2.198e+00	0.1507910	test
SIN3A@11331	 2.812e+00	 6.6791682	2.199e+00	0.1508485	test
SIN3A@06286	-2.255e+00	 6.1543904	2.198e+00	0.1509148	test
SIN3A@01302	 2.507e+00	 5.7384992	2.198e+00	0.1509314	test
SIN3A@11375	-3.714e+00	 3.1579616	2.196e+00	0.1509580	test
SIN3A@12234	-2.732e+00	 4.4838076	2.195e+00	0.1510687	test
SIN3A@07989	 2.716e+00	 4.8507728	2.195e+00	0.1511280	test
SIN3A@11370	-2.861e+00	 4.5478280	2.195e+00	0.1511359	test
SIN3A@13233	-4.072e+00	 1.9125556	2.193e+00	0.1513804	test
SIN3A@08532	 3.918e+00	 2.2702637	2.190e+00	0.1514806	test
SIN3A@06131	-2.561e+00	 4.7816751	2.190e+00	0.1514929	test
SIN3A@12918	-2.592e+00	 4.6995178	2.189e+00	0.1515249	test
SIN3A@09318	 3.295e+00	 3.7591389	2.189e+00	0.1515752	test
SIN3A@06006	-2.650e+00	 4.6194951	2.187e+00	0.1517382	test
SIN3A@01213	-3.496e+00	 4.1841445	2.187e+00	0.1518614	test
SIN3A@07696	 1.925e+00	 7.6654901	2.185e+00	0.1518853	test
SIN3A@01764	-2.606e+00	 4.8480336	2.187e+00	0.1519048	test
SIN3A@07543	 3.793e+00	 3.0231234	2.186e+00	0.1519578	test
SIN3A@11488	-3.033e+00	 4.0455210	2.184e+00	0.1520362	test
SIN3A@03620	-2.452e+00	 5.0225185	2.179e+00	0.1524832	test
SIN3A@12594	-3.072e+00	 4.2813957	2.177e+00	0.1527943	test
SIN3A@03387	-2.534e+00	 4.7839805	2.175e+00	0.1528232	test
SIN3A@12408	-2.953e+00	 4.5262937	2.176e+00	0.1528740	test
SIN3A@02064	 2.464e+00	 5.5854342	2.172e+00	0.1532751	test
SIN3A@01260	-2.608e+00	 5.0177063	2.171e+00	0.1532974	test
SIN3A@13292	-2.705e+00	 4.9371237	2.171e+00	0.1533552	test
SIN3A@01688	 2.470e+00	 5.9089462	2.171e+00	0.1533587	test
SIN3A@09512	-2.452e+00	 4.9701626	2.169e+00	0.1533903	test
SIN3A@06302	 2.241e+00	 7.3178253	2.170e+00	0.1533958	test
SIN3A@12257	-3.529e+00	 3.6553407	2.170e+00	0.1534303	test
SIN3A@02728	 2.295e+00	 6.3734282	2.169e+00	0.1534749	test
SIN3A@13424	-2.661e+00	 4.5571349	2.167e+00	0.1535755	test
SIN3A@00356	-3.622e+00	 3.2172979	2.165e+00	0.1536979	test
SIN3A@12031	-2.450e+00	 5.0372375	2.165e+00	0.1537611	test
SIN3A@05664	-2.535e+00	 5.0501692	2.166e+00	0.1537634	test
SIN3A@11873	-3.019e+00	 4.1381828	2.165e+00	0.1539082	test
SIN3A@03841	 4.130e+00	 1.2102528	2.164e+00	0.1539741	test
SIN3A@00769	 3.149e+00	 3.8692539	2.162e+00	0.1539813	test
SIN3A@11189	 3.981e+00	 1.0112933	2.162e+00	0.1539920	test
SIN3A@11243	-2.200e+00	 6.0928036	2.161e+00	0.1541335	test
SIN3A@00613	-2.193e+00	 6.0995221	2.160e+00	0.1541780	test
SIN3A@05392	-3.146e+00	 4.2425959	2.161e+00	0.1542005	test
SIN3A@02450	 2.623e+00	 5.7847709	2.160e+00	0.1543697	test
SIN3A@00178	-2.655e+00	 4.6577870	2.159e+00	0.1544249	test
SIN3A@13700	-3.260e+00	 3.7316477	2.154e+00	0.1547049	test
SIN3A@13538	 3.164e+00	 4.3838296	2.155e+00	0.1548063	test
SIN3A@12913	-3.815e+00	 3.2287274	2.154e+00	0.1548910	test
SIN3A@14332	-1.960e+00	 7.2345785	2.153e+00	0.1548987	negative
SIN3A@06135	-2.425e+00	 5.2133374	2.151e+00	0.1551757	test
SIN3A@13337	-2.434e+00	 5.0423682	2.147e+00	0.1553920	test
SIN3A@05468	-2.999e+00	 4.4430405	2.147e+00	0.1554822	test
SIN3A@08018	 4.519e+00	-1.3402689	2.153e+00	0.1555228	test
SIN3A@02201	-3.084e+00	 4.1696500	2.147e+00	0.1555461	test
SIN3A@09800	-2.281e+00	 5.9189384	2.145e+00	0.1556065	test
SIN3A@14224	-2.226e+00	 6.0233554	2.142e+00	0.1558265	negative
SIN3A@05571	-3.984e+00	 3.2710375	2.143e+00	0.1558697	test
SIN3A@06931	-2.338e+00	 5.2207467	2.141e+00	0.1559335	test
SIN3A@05543	-3.003e+00	 4.1588879	2.141e+00	0.1560399	test
SIN3A@01734	-2.301e+00	 5.6089812	2.140e+00	0.1560688	test
SIN3A@01779	 2.493e+00	 5.3590182	2.141e+00	0.1561216	test
SIN3A@07950	 2.160e+00	 6.4616422	2.140e+00	0.1561759	test
SIN3A@10547	-5.392e+00	-0.8194711	2.145e+00	0.1562371	test
SIN3A@05303	-2.302e+00	 5.6126930	2.138e+00	0.1562519	test
SIN3A@14242	-2.020e+00	 6.9058392	2.136e+00	0.1565052	negative
SIN3A@12526	 2.878e+00	 4.6167896	2.135e+00	0.1566791	test
SIN3A@08106	 3.362e+00	 3.6017131	2.131e+00	0.1569145	test
SIN3A@03240	-2.290e+00	 5.6654666	2.129e+00	0.1570080	test
SIN3A@00395	 2.500e+00	 5.4164041	2.131e+00	0.1570095	test
SIN3A@10624	 4.137e+00	 1.4640137	2.131e+00	0.1570317	test
SIN3A@11301	-2.704e+00	 4.5400788	2.126e+00	0.1574766	test
SIN3A@03469	 2.169e+00	 6.4185636	2.125e+00	0.1576129	test
SIN3A@08859	-2.309e+00	 5.7242681	2.123e+00	0.1576148	test
SIN3A@10900	-2.348e+00	 5.4603535	2.122e+00	0.1578086	test
SIN3A@11498	-2.403e+00	 4.9747721	2.121e+00	0.1578132	test
SIN3A@05617	-2.248e+00	 5.9504253	2.121e+00	0.1578551	test
SIN3A@12151	-3.631e+00	 3.1528643	2.118e+00	0.1581095	test
SIN3A@13443	-2.688e+00	 4.6098896	2.119e+00	0.1581490	test
SIN3A@06841	-2.032e+00	 6.5804147	2.117e+00	0.1582024	test
SIN3A@14030	-1.874e+00	 7.9232724	2.115e+00	0.1583681	negative
SIN3A@06373	-2.043e+00	 7.0392770	2.116e+00	0.1584501	test
SIN3A@09987	-2.360e+00	 5.4502423	2.116e+00	0.1584615	test
SIN3A@08820	-2.005e+00	 6.6981694	2.114e+00	0.1584794	test
SIN3A@02798	-4.050e+00	 3.1067312	2.115e+00	0.1585210	test
SIN3A@13654	-4.098e+00	 3.2493876	2.115e+00	0.1585421	test
SIN3A@11927	-3.328e+00	 3.6558467	2.113e+00	0.1585795	test
SIN3A@06497	-2.325e+00	 5.2149725	2.111e+00	0.1587464	test
SIN3A@11580	-3.042e+00	 3.9400198	2.109e+00	0.1589763	test
SIN3A@06194	 2.996e+00	 3.9800509	2.108e+00	0.1590478	test
SIN3A@11980	-2.301e+00	 5.6126478	2.108e+00	0.1590523	test
SIN3A@03618	-2.383e+00	 5.0635211	2.108e+00	0.1591072	test
SIN3A@11651	-2.334e+00	 5.2705387	2.107e+00	0.1591576	test
SIN3A@05522	 2.621e+00	 4.9610943	2.108e+00	0.1591717	test
SIN3A@06204	-2.304e+00	 5.7062931	2.105e+00	0.1593424	test
SIN3A@00215	-3.549e+00	 3.8971852	2.105e+00	0.1594479	test
SIN3A@12718	-3.175e+00	 4.1118836	2.100e+00	0.1599601	test
SIN3A@12021	-2.317e+00	 5.5287165	2.097e+00	0.1601120	test
SIN3A@12690	-2.525e+00	 4.6785364	2.094e+00	0.1604138	test
SIN3A@02257	-2.305e+00	 5.7427114	2.087e+00	0.1611154	test
SIN3A@09731	 3.746e+00	 2.1925702	2.086e+00	0.1611274	test
SIN3A@02802	-3.616e+00	 3.3329503	2.086e+00	0.1612621	test
SIN3A@10419	-2.138e+00	 6.1700595	2.085e+00	0.1612732	test
SIN3A@05217	-2.370e+00	 5.1406886	2.085e+00	0.1613743	test
SIN3A@07267	-2.831e+00	 4.1941138	2.083e+00	0.1614507	test
SIN3A@07849	 2.214e+00	 6.0715399	2.081e+00	0.1618030	test
SIN3A@03702	-4.176e+00	 1.3591831	2.079e+00	0.1619563	test
SIN3A@00971	-2.714e+00	 4.5710735	2.078e+00	0.1620555	test
SIN3A@04619	-2.897e+00	 4.1125201	2.077e+00	0.1620763	test
SIN3A@01970	-2.072e+00	 6.3842792	2.077e+00	0.1621591	test
SIN3A@01560	-3.557e+00	 3.5430463	2.076e+00	0.1622760	test
SIN3A@14042	-2.349e+00	 5.1396643	2.073e+00	0.1624370	negative
SIN3A@06915	 2.440e+00	 5.0271205	2.074e+00	0.1624823	test
SIN3A@13509	 4.323e+00	 0.7665112	2.073e+00	0.1625737	test
SIN3A@05145	-2.202e+00	 5.9854227	2.068e+00	0.1628661	test
SIN3A@07119	 3.405e+00	 3.9639661	2.067e+00	0.1631552	test
SIN3A@08917	 3.874e+00	 0.9013738	2.064e+00	0.1632688	test
SIN3A@07460	-3.047e+00	 3.9769659	2.065e+00	0.1632983	test
SIN3A@02375	-2.289e+00	 5.4461047	2.063e+00	0.1634005	test
SIN3A@13486	-2.320e+00	 5.3193566	2.062e+00	0.1635587	test
SIN3A@10762	-2.611e+00	 5.5603500	2.062e+00	0.1636563	test
SIN3A@04516	-2.347e+00	 5.1403212	2.057e+00	0.1640074	test
SIN3A@07973	 4.191e+00	 0.3401204	2.058e+00	0.1640208	test
SIN3A@05200	-2.250e+00	 5.6761188	2.056e+00	0.1640331	test
SIN3A@03133	-2.441e+00	 5.4633150	2.057e+00	0.1641059	test
SIN3A@14079	-2.205e+00	 5.9296769	2.054e+00	0.1642263	negative
SIN3A@11727	-2.316e+00	 5.3159138	2.054e+00	0.1642940	test
SIN3A@10108	-2.175e+00	 6.0419419	2.052e+00	0.1644508	test
SIN3A@01633	-3.029e+00	 3.9411933	2.052e+00	0.1644563	test
SIN3A@11800	 2.492e+00	 5.9859928	2.053e+00	0.1645290	test
SIN3A@10769	-2.582e+00	 5.1460011	2.053e+00	0.1645524	test
