logFC	logCPM	F	PValue	status
Sox2-hU6@08580	-3.180e+00	 1.697199	7.271e+00	1.580e-02	test
Sox2-hU6@00856	 1.347e+00	 4.759165	7.291e+00	1.583e-02	test
Sox2-hU6@06422	 2.030e+00	 3.564466	7.362e+00	1.592e-02	test
Sox2-hU6@15850	 2.151e+00	 3.475335	7.395e+00	1.599e-02	test
Sox2-hU6@21390	-1.195e+00	 4.749321	7.239e+00	1.599e-02	test
Sox2-hU6@12517	 8.718e-01	 6.092054	7.238e+00	1.600e-02	test
Sox2-hU6@21523	 2.814e+00	 2.130309	7.237e+00	1.600e-02	test
Sox2-hU6@06536	-1.046e+00	 5.281023	7.234e+00	1.602e-02	test
Sox2-hU6@23157	 1.280e+00	 4.986338	7.242e+00	1.615e-02	test
Sox2-hU6@14185	-4.157e+00	 1.130961	7.207e+00	1.619e-02	test
Sox2-hU6@10790	-1.873e+00	 3.286291	7.194e+00	1.627e-02	test
Sox2-hU6@08469	-1.474e+00	 4.456614	7.247e+00	1.627e-02	test
Sox2-hU6@15052	 2.783e+00	 4.484117	9.088e+00	1.631e-02	test
Sox2-hU6@17861	 7.947e-01	 6.606678	7.188e+00	1.631e-02	test
Sox2-hU6@21085	 8.591e-01	 6.229438	7.178e+00	1.637e-02	test
Sox2-hU6@20723	 1.126e+00	 6.500650	7.591e+00	1.642e-02	test
Sox2-hU6@04187	 1.582e+00	 4.502064	7.331e+00	1.645e-02	test
Sox2-hU6@22461	-1.648e+00	 3.719366	7.161e+00	1.648e-02	test
Sox2-hU6@18914	 1.045e+00	 6.062937	7.246e+00	1.648e-02	test
