logFC	logCPM	F	PValue	status
Sox2-hU6@00257	-1.395e-01	 3.537186	3.560e-02	8.529e-01	test
Sox2-hU6@00258	-2.614e-01	 5.658687	4.977e-01	4.914e-01	test
Sox2-hU6@00259	-4.372e-01	 5.227152	8.995e-01	3.580e-01	test
Sox2-hU6@00260	 8.555e-01	 4.890585	3.510e+00	8.074e-02	test
Sox2-hU6@00261	-3.143e-01	 3.124890	1.750e-01	6.816e-01	test
Sox2-hU6@00262	-1.884e-01	 6.766176	4.190e-01	5.273e-01	test
Sox2-hU6@00263	 1.021e+00	 2.815850	1.492e+00	2.409e-01	test
Sox2-hU6@00264	 1.765e-01	 5.239363	1.849e-01	6.733e-01	test
Sox2-hU6@00265	-3.992e-01	 4.531833	6.831e-01	4.216e-01	test
Sox2-hU6@00266	-1.384e-01	 4.049430	6.014e-02	8.096e-01	test
Sox2-hU6@00267	-5.016e-01	 2.387302	2.926e-01	5.966e-01	test
Sox2-hU6@00268	 6.718e-01	 4.050135	1.340e+00	2.653e-01	test
Sox2-hU6@00269	-6.271e-01	 4.620493	1.516e+00	2.373e-01	test
Sox2-hU6@00270	-1.106e+00	 5.247639	6.287e+00	2.423e-02	test
Sox2-hU6@00271	 1.708e-02	 7.217723	3.624e-03	9.528e-01	test
Sox2-hU6@00272	 1.879e-02	 6.176173	2.623e-03	9.598e-01	test
Sox2-hU6@00273	-6.686e-01	 2.769767	6.328e-01	4.388e-01	test
Sox2-hU6@00274	-6.411e-02	 6.424125	4.160e-02	8.412e-01	test
Sox2-hU6@00275	 4.301e-01	 4.339720	4.935e-01	4.933e-01	test
Sox2-hU6@00276	 6.313e-01	 6.272166	2.693e+00	1.218e-01	test
Sox2-hU6@00277	-7.675e-02	 5.427796	3.667e-02	8.507e-01	test
Sox2-hU6@00278	-5.637e-01	 3.758481	8.384e-01	3.744e-01	test
Sox2-hU6@00279	 1.666e-01	 3.305213	5.437e-02	8.188e-01	test
Sox2-hU6@00280	 1.755e+00	 2.383788	2.922e+00	1.081e-01	test
Sox2-hU6@00281	-3.113e-01	 6.036117	8.579e-01	3.691e-01	test
Sox2-hU6@00282	 7.640e-01	 2.802423	5.039e-01	4.890e-01	test
Sox2-hU6@00283	 5.079e-01	 2.470600	1.619e-01	6.935e-01	test
Sox2-hU6@00284	 1.211e-01	 5.350669	9.265e-02	7.650e-01	test
Sox2-hU6@00285	 3.081e+00	 1.807182	6.676e+00	2.083e-02	test
Sox2-hU6@00286	 1.358e-01	 4.205780	5.798e-02	8.130e-01	test
Sox2-hU6@00287	-1.778e-01	 6.511238	3.521e-01	5.618e-01	test
Sox2-hU6@00288	-4.262e-01	 5.715925	1.341e+00	2.650e-01	test
Sox2-hU6@00289	 6.821e-01	 6.830762	5.383e+00	3.493e-02	test
Sox2-hU6@00290	 2.410e-02	 5.253265	3.126e-03	9.562e-01	test
Sox2-hU6@00291	 3.472e-01	 4.615459	5.595e-01	4.661e-01	test
Sox2-hU6@00292	-8.638e-02	 6.387946	6.710e-02	7.992e-01	test
Sox2-hU6@00293	 2.989e-01	 4.228664	3.015e-01	5.910e-01	test
Sox2-hU6@00294	 2.605e-01	 5.659309	5.062e-01	4.878e-01	test
Sox2-hU6@00295	-7.527e-01	 5.246139	3.268e+00	9.084e-02	test
Sox2-hU6@00296	 2.354e-01	 5.262654	3.046e-01	5.892e-01	test
Sox2-hU6@00297	 3.235e-01	 4.909217	4.175e-01	5.280e-01	test
Sox2-hU6@00298	 1.371e+00	 4.168161	5.652e+00	3.126e-02	test
Sox2-hU6@00299	 9.584e-01	 3.113086	1.565e+00	2.302e-01	test
Sox2-hU6@00300	 1.749e-02	 5.773607	1.481e-03	9.698e-01	test
Sox2-hU6@00301	-2.332e-02	 5.862432	4.151e-03	9.495e-01	test
Sox2-hU6@00302	-1.978e-01	 5.308337	2.155e-01	6.492e-01	test
Sox2-hU6@00303	 3.276e-01	 5.373569	4.344e-01	5.201e-01	test
Sox2-hU6@00304	 3.468e-01	 4.959709	6.354e-01	4.379e-01	test
Sox2-hU6@00305	-1.188e-01	 4.893776	7.503e-02	7.879e-01	test
Sox2-hU6@00306	-3.550e-02	 4.823818	5.787e-03	9.404e-01	test
Sox2-hU6@00307	 3.966e-02	 3.287467	2.255e-03	9.628e-01	test
Sox2-hU6@00308	-7.711e-01	 3.175686	1.001e+00	3.331e-01	test
Sox2-hU6@00309	 2.742e-01	 5.185785	3.561e-01	5.596e-01	test
Sox2-hU6@00310	-6.558e-01	 4.635348	1.914e+00	1.869e-01	test
Sox2-hU6@00311	-1.991e-01	 2.224977	3.237e-02	8.596e-01	test
Sox2-hU6@00312	 3.894e-01	 3.765254	4.020e-01	5.356e-01	test
Sox2-hU6@00313	-1.987e-01	 6.334901	3.961e-01	5.386e-01	test
Sox2-hU6@00314	 4.642e-01	 4.199713	4.053e-01	5.346e-01	test
Sox2-hU6@00315	-6.300e-01	 5.485257	2.378e+00	1.440e-01	test
Sox2-hU6@00316	-1.142e+00	 3.583434	2.705e+00	1.210e-01	test
Sox2-hU6@00317	-5.619e-01	 4.464570	1.069e+00	3.177e-01	test
Sox2-hU6@00318	-1.007e-02	 4.911948	4.552e-04	9.833e-01	test
Sox2-hU6@00319	 1.701e-01	 6.617247	2.876e-01	5.997e-01	test
Sox2-hU6@00320	 3.110e-01	 5.005341	4.968e-01	4.918e-01	test
Sox2-hU6@00321	-2.079e-01	 5.697043	2.967e-01	5.940e-01	test
Sox2-hU6@00322	 5.922e-01	 5.631208	2.292e+00	1.509e-01	test
Sox2-hU6@00323	 2.574e-01	 6.520523	7.368e-01	4.043e-01	test
Sox2-hU6@00324	-3.451e-02	 4.046617	3.842e-03	9.514e-01	test
Sox2-hU6@00325	-3.804e-03	 2.552438	1.751e-05	9.967e-01	test
Sox2-hU6@00326	 8.151e-02	 6.791263	5.899e-02	8.114e-01	test
Sox2-hU6@00327	-5.833e-01	 6.194343	2.790e+00	1.157e-01	test
Sox2-hU6@00328	-1.474e-01	 6.056640	1.869e-01	6.717e-01	test
Sox2-hU6@00329	-8.417e-01	 4.252269	2.578e+00	1.293e-01	test
Sox2-hU6@00330	-2.786e-01	 5.707306	5.120e-01	4.853e-01	test
Sox2-hU6@00331	-2.181e-01	 5.356281	2.916e-01	5.972e-01	test
Sox2-hU6@00332	 1.385e-01	 5.928785	1.309e-01	7.226e-01	test
