logFC	logCPM	F	PValue	status
Sox2-hU6@00105	-1.386e-01	 6.376058	2.551e-01	6.201e-01	test
Sox2-hU6@00106	-4.184e-02	 6.573547	2.602e-02	8.738e-01	test
Sox2-hU6@00107	 5.972e-01	 3.718185	1.231e+00	2.831e-01	test
Sox2-hU6@00108	-1.202e+00	 2.032865	2.054e+00	1.704e-01	test
Sox2-hU6@00109	 6.959e-01	 4.406410	1.633e+00	2.192e-01	test
Sox2-hU6@00110	 6.477e-01	 5.700143	3.266e+00	8.892e-02	test
Sox2-hU6@00111	-4.591e-01	 5.547197	1.863e+00	1.905e-01	test
Sox2-hU6@00112	-8.878e-02	 5.867764	7.915e-02	7.819e-01	test
Sox2-hU6@00113	 5.026e-01	 2.565955	4.639e-01	5.052e-01	test
Sox2-hU6@00114	-2.108e-01	 5.540266	3.913e-01	5.402e-01	test
Sox2-hU6@00115	 8.129e-01	 0.991940	4.816e-01	4.973e-01	test
Sox2-hU6@00116	-3.860e-01	 3.851472	5.135e-01	4.836e-01	test
Sox2-hU6@00117	 5.936e-01	 4.966321	2.152e+00	1.611e-01	test
Sox2-hU6@00118	 2.769e-01	 7.114312	1.393e+00	2.545e-01	test
Sox2-hU6@00119	-1.275e-01	 6.608575	1.750e-01	6.811e-01	test
Sox2-hU6@00120	 1.625e-01	 3.765430	7.287e-02	7.905e-01	test
Sox2-hU6@00121	-3.233e-01	 4.983818	7.879e-01	3.874e-01	test
Sox2-hU6@00122	-4.775e-01	 2.498970	3.191e-01	5.797e-01	test
Sox2-hU6@00123	 8.424e-02	 5.766542	5.207e-02	8.223e-01	test
Sox2-hU6@00124	-1.285e-01	 3.921238	6.963e-02	7.951e-01	test
Sox2-hU6@00125	-4.761e-01	 5.826367	2.553e+00	1.289e-01	test
Sox2-hU6@00126	 3.233e-01	 6.519616	5.607e-01	4.679e-01	test
Sox2-hU6@00127	-1.084e-01	 6.226448	1.496e-01	7.038e-01	test
Sox2-hU6@00128	-6.524e-01	 2.227664	7.465e-01	3.999e-01	test
Sox2-hU6@00129	-6.395e-02	 4.360657	1.923e-02	8.914e-01	test
Sox2-hU6@00130	 8.701e-01	 5.279272	3.646e+00	7.404e-02	test
Sox2-hU6@00131	 3.645e-01	 3.518191	3.101e-01	5.851e-01	test
