logFC	logCPM	F	PValue	status
Sox2-hU6@00106	 3.444e-02	 6.618419	1.358e-02	9.087e-01	test
Sox2-hU6@00107	 6.961e-01	 3.688272	1.339e+00	2.641e-01	test
Sox2-hU6@00108	-1.258e+00	 2.202300	1.789e+00	1.996e-01	test
Sox2-hU6@00109	 3.565e-01	 4.097169	4.082e-01	5.319e-01	test
Sox2-hU6@00110	 9.608e-01	 5.802590	6.728e+00	1.949e-02	test
Sox2-hU6@00111	-1.928e-01	 5.746746	2.876e-01	5.991e-01	test
Sox2-hU6@00112	-3.123e-01	 5.781509	8.208e-01	3.783e-01	test
Sox2-hU6@00113	 3.364e-01	 2.400516	1.439e-01	7.094e-01	test
Sox2-hU6@00114	-3.607e-01	 5.507167	8.799e-01	3.621e-01	test
Sox2-hU6@00115	 6.350e-01	 0.765493	2.185e-01	6.464e-01	test
Sox2-hU6@00116	 8.002e-02	 4.132161	2.478e-02	8.769e-01	test
Sox2-hU6@00117	 7.530e-01	 4.968930	2.804e+00	1.133e-01	test
Sox2-hU6@00118	 1.946e-01	 7.027003	4.750e-01	5.005e-01	test
Sox2-hU6@00119	-4.938e-01	 6.464592	2.461e+00	1.362e-01	test
Sox2-hU6@00120	-5.647e-02	 3.625899	7.235e-03	9.333e-01	test
Sox2-hU6@00121	-5.290e-01	 4.949289	1.667e+00	2.149e-01	test
Sox2-hU6@00122	-1.248e+00	 2.306824	1.701e+00	2.105e-01	test
Sox2-hU6@00123	 2.074e-01	 5.820116	2.465e-01	6.268e-01	test
Sox2-hU6@00124	 4.033e-02	 4.022683	5.785e-03	9.403e-01	test
Sox2-hU6@00125	-4.509e-01	 5.923466	1.762e+00	2.028e-01	test
Sox2-hU6@00126	-3.193e-01	 6.145539	1.000e+00	3.321e-01	test
Sox2-hU6@00127	-7.830e-02	 6.249357	5.869e-02	8.116e-01	test
Sox2-hU6@00128	-5.186e-01	 2.387676	3.579e-01	5.580e-01	test
Sox2-hU6@00129	 2.708e-01	 4.545070	3.181e-01	5.805e-01	test
Sox2-hU6@00130	 1.165e+00	 5.341456	5.591e+00	3.320e-02	test
Sox2-hU6@00131	 2.974e-01	 3.428946	1.579e-01	6.967e-01	test
Sox2-hU6@00132	-2.906e+00	 2.081057	7.618e+00	1.387e-02	test
Sox2-hU6@00133	 2.152e-01	 5.558515	2.462e-01	6.269e-01	test
Sox2-hU6@00134	 1.590e-01	 6.489273	2.574e-01	6.188e-01	test
Sox2-hU6@00135	-3.443e-01	 5.645155	7.204e-01	4.086e-01	test
Sox2-hU6@00136	 3.712e-01	 2.146610	1.523e-01	7.014e-01	test
Sox2-hU6@00137	-1.275e-01	 5.728259	1.270e-01	7.262e-01	test
Sox2-hU6@00138	 7.265e-01	 3.084112	7.722e-01	3.931e-01	test
Sox2-hU6@00139	 7.845e-01	 3.237199	1.216e+00	2.864e-01	test
Sox2-hU6@00140	-2.665e-01	 7.403515	8.464e-01	3.711e-01	test
Sox2-hU6@00141	 4.819e-01	 5.805423	1.401e+00	2.545e-01	test
Sox2-hU6@00142	-8.154e-01	 3.543547	1.597e+00	2.243e-01	test
Sox2-hU6@00143	-2.174e-01	 5.023521	2.447e-01	6.275e-01	test
Sox2-hU6@00144	 2.283e-01	 6.231037	5.450e-01	4.710e-01	test
