logFC	logCPM	F	PValue	status
Sox2-hU6@00133	 2.327e-01	 5.581969	3.019e-01	5.914e-01	test
Sox2-hU6@00134	 3.211e-01	 6.588882	1.160e+00	2.997e-01	test
Sox2-hU6@00135	-1.409e-01	 5.754050	1.112e-01	7.438e-01	test
Sox2-hU6@00136	 8.649e-01	 2.460414	8.053e-01	3.847e-01	test
Sox2-hU6@00137	-4.912e-01	 5.581004	1.634e+00	2.220e-01	test
Sox2-hU6@00138	 2.562e+00	 4.461833	7.214e+00	2.428e-02	test
Sox2-hU6@00139	 1.103e+00	 3.444527	1.739e+00	2.085e-01	test
Sox2-hU6@00140	-1.477e-02	 7.534876	2.878e-03	9.580e-01	test
Sox2-hU6@00141	-3.716e-02	 5.540992	8.225e-03	9.290e-01	test
Sox2-hU6@00142	 1.288e-01	 3.970942	4.917e-02	8.277e-01	test
Sox2-hU6@00143	-6.042e-02	 5.110665	2.058e-02	8.880e-01	test
Sox2-hU6@00144	 1.410e-01	 6.197421	1.907e-01	6.690e-01	test
Sox2-hU6@00145	-2.424e+00	 2.715102	4.846e+00	4.504e-02	test
Sox2-hU6@00146	 5.320e-01	 5.568092	1.742e+00	2.082e-01	test
Sox2-hU6@00147	-1.959e-02	 6.638360	4.365e-03	9.483e-01	test
Sox2-hU6@00148	 4.705e-01	 5.783733	1.463e+00	2.466e-01	test
Sox2-hU6@00149	-1.849e-01	 4.794037	1.767e-01	6.806e-01	test
Sox2-hU6@00150	 6.736e-01	 4.508870	1.449e+00	2.487e-01	test
Sox2-hU6@00151	 1.147e-01	 4.071355	4.227e-02	8.401e-01	test
Sox2-hU6@00152	 3.991e-01	 5.145838	7.483e-01	4.017e-01	test
Sox2-hU6@00153	-8.712e-02	 5.452046	5.083e-02	8.249e-01	test
Sox2-hU6@00154	-1.452e-01	 5.334575	1.233e-01	7.308e-01	test
Sox2-hU6@00155	 8.145e-01	 5.634456	4.686e+00	4.824e-02	test
Sox2-hU6@00156	 4.725e-01	 5.704929	1.521e+00	2.378e-01	test
Sox2-hU6@00157	-8.211e-01	 0.933268	2.073e-01	6.560e-01	test
Sox2-hU6@00158	-5.553e-01	 4.814423	1.566e+00	2.313e-01	test
Sox2-hU6@00159	 2.004e-01	 4.423460	1.455e-01	7.086e-01	test
Sox2-hU6@00160	 2.229e+00	 3.560906	9.711e+00	7.608e-03	test
Sox2-hU6@00161	 1.714e-01	 4.496619	1.131e-01	7.416e-01	test
Sox2-hU6@00162	-1.541e+00	 3.767249	5.354e+00	3.644e-02	test
Sox2-hU6@00163	-9.415e-02	 5.228339	5.288e-02	8.215e-01	test
Sox2-hU6@00164	-5.579e-01	 1.748792	2.083e-01	6.552e-01	test
Sox2-hU6@00165	 3.427e-01	 3.928156	3.112e-01	5.858e-01	test
Sox2-hU6@00166	 2.929e-01	 5.004275	4.016e-01	5.365e-01	test
Sox2-hU6@00167	 1.558e+00	 5.029946	6.593e+00	2.325e-02	test
Sox2-hU6@00168	 6.982e-01	 4.305866	1.656e+00	2.190e-01	test
Sox2-hU6@00169	-8.063e-02	 5.167100	3.840e-02	8.475e-01	test
Sox2-hU6@00170	 1.768e+00	 2.820255	2.189e+00	1.623e-01	test
Sox2-hU6@00171	 1.802e-02	 4.605617	1.291e-03	9.718e-01	test
Sox2-hU6@00172	 5.844e-02	 6.289323	3.238e-02	8.598e-01	test
Sox2-hU6@00173	-3.018e-01	 5.050235	4.111e-01	5.318e-01	test
Sox2-hU6@00174	 2.119e-01	 3.391766	5.358e-02	8.204e-01	test
Sox2-hU6@00175	-2.456e-01	 5.059269	3.236e-01	5.785e-01	test
Sox2-hU6@00176	-8.727e-01	 3.409743	1.476e+00	2.445e-01	test
Sox2-hU6@00177	 2.897e-01	 5.377992	2.590e-01	6.194e-01	test
Sox2-hU6@00178	 3.792e-01	 4.238123	3.954e-01	5.396e-01	test
Sox2-hU6@00179	 4.812e-01	 3.464939	4.247e-01	5.252e-01	test
Sox2-hU6@00180	 1.864e-01	 5.124900	1.478e-01	7.064e-01	test
Sox2-hU6@00181	-8.678e-02	 1.447399	4.300e-03	9.486e-01	test
Sox2-hU6@00182	 2.019e-01	 3.883092	8.191e-02	7.789e-01	test
Sox2-hU6@00183	-6.278e-01	 2.320709	3.722e-01	5.516e-01	test
