logFC	logCPM	F	PValue	status
Sox2-hU6@00210	-5.771e-02	 7.214749	5.188e-02	8.229e-01	test
Sox2-hU6@00211	 5.084e-01	 4.978467	1.760e+00	2.046e-01	test
Sox2-hU6@00212	 1.022e+00	 4.606771	4.564e+00	4.958e-02	test
Sox2-hU6@00213	-1.438e-01	 2.956283	4.601e-02	8.331e-01	test
Sox2-hU6@00214	 6.730e-01	 7.860685	1.264e+00	2.974e-01	test
Sox2-hU6@00215	 2.973e-01	 5.890056	9.984e-01	3.336e-01	test
Sox2-hU6@00216	-1.166e-01	 5.809314	9.480e-02	7.624e-01	test
Sox2-hU6@00217	 4.515e-02	 5.255453	1.363e-02	9.086e-01	test
Sox2-hU6@00218	 3.014e-01	 5.249131	7.934e-01	3.872e-01	test
Sox2-hU6@00219	 2.627e-01	 5.646673	6.201e-01	4.433e-01	test
Sox2-hU6@00220	-6.450e-03	 5.982237	4.829e-04	9.828e-01	test
Sox2-hU6@00221	-6.059e-02	 6.233747	4.719e-02	8.310e-01	test
Sox2-hU6@00222	-2.398e-01	 1.963382	5.049e-02	8.252e-01	test
Sox2-hU6@00223	 1.680e-01	 6.300101	3.241e-01	5.776e-01	test
Sox2-hU6@00224	 2.937e-01	 5.174056	4.706e-01	5.032e-01	test
Sox2-hU6@00225	 1.156e+00	 2.908074	1.938e+00	1.842e-01	test
Sox2-hU6@00226	 1.808e-01	 5.891109	2.379e-01	6.328e-01	test
Sox2-hU6@00227	-3.672e-01	 5.051691	9.740e-01	3.394e-01	test
Sox2-hU6@00228	 8.526e-01	 3.576327	2.048e+00	1.730e-01	test
Sox2-hU6@00229	-5.440e-01	 4.817653	1.951e+00	1.828e-01	test
Sox2-hU6@00230	 2.242e-01	 4.539047	1.814e-01	6.763e-01	test
Sox2-hU6@00231	 2.380e-01	 6.054696	6.008e-01	4.503e-01	test
Sox2-hU6@00232	 5.104e-01	 5.881765	1.562e+00	2.307e-01	test
Sox2-hU6@00233	-9.700e-02	 4.794740	5.699e-02	8.146e-01	test
Sox2-hU6@00234	 7.310e-01	 4.292685	1.933e+00	1.848e-01	test
Sox2-hU6@00235	-4.573e-03	 5.227371	1.510e-04	9.904e-01	test
Sox2-hU6@00236	 4.215e-02	 3.486304	5.053e-03	9.443e-01	test
Sox2-hU6@00237	-3.504e-01	 2.708141	2.049e-01	6.573e-01	test
Sox2-hU6@00238	 1.047e-01	 2.724629	2.056e-02	8.879e-01	test
Sox2-hU6@00239	-3.494e-01	 4.025888	5.683e-01	4.626e-01	test
Sox2-hU6@00240	 8.770e-02	 5.382869	6.912e-02	7.962e-01	test
Sox2-hU6@00241	 3.323e-02	 5.331868	9.427e-03	9.239e-01	test
Sox2-hU6@00242	 6.677e-02	 5.392827	3.736e-02	8.493e-01	test
