logFC	logCPM	F	PValue	status
SIN3A@01445	-5.885e-01	 5.677657	7.575e-01	0.408998	test
SIN3A@06715	-5.562e-01	 5.805370	7.572e-01	0.409095	test
SIN3A@04274	-4.628e-01	 7.731708	7.584e-01	0.409104	test
SIN3A@09218	 4.919e-01	 6.337024	7.572e-01	0.409205	test
SIN3A@08512	-8.169e-01	 4.569056	7.559e-01	0.409466	test
SIN3A@02473	 8.083e-01	 5.174133	7.574e-01	0.409504	test
SIN3A@04497	 5.161e-01	 5.971043	7.557e-01	0.409523	test
SIN3A@10775	-1.351e+00	 4.174304	7.572e-01	0.409564	test
SIN3A@08220	 7.705e-01	 5.669474	7.572e-01	0.409585	test
SIN3A@12248	 6.089e-01	 5.960359	7.571e-01	0.409591	test
SIN3A@05008	-6.716e-01	 7.233301	7.571e-01	0.409608	test
SIN3A@11667	-4.573e-01	 6.659921	7.553e-01	0.409644	test
SIN3A@08731	-1.013e+00	 3.631635	7.552e-01	0.409688	test
SIN3A@01207	 4.961e-01	 6.055709	7.544e-01	0.409921	test
SIN3A@14266	-4.170e-01	 7.242639	7.543e-01	0.409958	negative
SIN3A@10365	 8.570e-01	 5.319926	7.558e-01	0.409995	test
SIN3A@05355	 4.802e-01	 6.456788	7.545e-01	0.410011	test
SIN3A@11088	-5.139e-01	 6.571030	7.556e-01	0.410033	test
SIN3A@04164	-8.203e-01	 4.718815	7.542e-01	0.410117	test
SIN3A@10521	-8.046e-01	 4.994342	7.546e-01	0.410222	test
SIN3A@05864	 7.702e-01	 5.699285	7.546e-01	0.410346	test
SIN3A@13144	-1.997e+00	 1.417680	7.541e-01	0.410362	test
SIN3A@06196	 8.680e-01	 4.752421	7.542e-01	0.410375	test
SIN3A@10659	 1.732e+00	 2.952855	7.542e-01	0.410452	test
SIN3A@03511	-5.215e-01	 6.731638	7.542e-01	0.410463	test
SIN3A@10120	 9.854e-01	 5.375021	7.539e-01	0.410541	test
SIN3A@09314	 4.877e-01	 6.884734	7.535e-01	0.410560	test
SIN3A@03055	 9.130e-01	 4.372229	7.533e-01	0.410569	test
SIN3A@05922	 5.407e-01	 6.621375	7.537e-01	0.410597	test
SIN3A@06787	 8.155e-01	 4.679159	7.520e-01	0.410641	test
SIN3A@13394	 4.231e-01	 7.436033	7.520e-01	0.410641	test
SIN3A@07320	-5.595e-01	 7.324381	7.536e-01	0.410647	test
SIN3A@07479	 4.884e-01	 6.289135	7.520e-01	0.410682	test
SIN3A@08207	 5.382e-01	 6.896088	7.533e-01	0.410725	test
SIN3A@08544	-5.685e-01	 5.749908	7.513e-01	0.410848	test
SIN3A@12423	-7.003e-01	 5.095516	7.512e-01	0.410872	test
SIN3A@01296	-6.275e-01	 6.627055	7.527e-01	0.410911	test
SIN3A@11194	-4.880e-01	 6.921516	7.521e-01	0.411007	test
SIN3A@14078	-4.285e-01	 8.355925	7.507e-01	0.411019	negative
SIN3A@03018	-9.145e-01	 3.977716	7.506e-01	0.411038	test
SIN3A@12922	-5.710e-01	 5.672800	7.505e-01	0.411075	test
SIN3A@03933	 7.771e-01	 5.334384	7.520e-01	0.411122	test
SIN3A@11110	 4.762e-01	 6.274140	7.492e-01	0.411464	test
SIN3A@11376	-5.094e-01	 6.439241	7.505e-01	0.411468	test
SIN3A@02504	-6.667e-01	 5.342199	7.492e-01	0.411475	test
SIN3A@13353	-8.303e-01	 5.136229	7.508e-01	0.411476	test
SIN3A@05192	 4.183e-01	 7.375789	7.489e-01	0.411571	test
SIN3A@00655	 5.080e-01	 6.919365	7.505e-01	0.411572	test
SIN3A@05824	-8.054e-01	 4.489720	7.488e-01	0.411575	test
SIN3A@09703	-1.190e+00	 3.639350	7.502e-01	0.411636	test
SIN3A@12876	 4.996e-01	 6.156294	7.485e-01	0.411678	test
SIN3A@06167	 5.944e-01	 6.255042	7.501e-01	0.411693	test
SIN3A@00098	 6.436e-01	 6.284597	7.498e-01	0.411765	test
SIN3A@01911	 8.812e-01	 4.694853	7.490e-01	0.411995	test
SIN3A@00821	 9.565e-01	 4.663870	7.489e-01	0.412028	test
SIN3A@10079	 9.339e-01	 4.771063	7.489e-01	0.412048	test
SIN3A@09546	 9.981e-01	 4.445011	7.488e-01	0.412064	test
SIN3A@03696	-5.545e-01	 6.182029	7.488e-01	0.412069	test
SIN3A@01175	 7.866e-01	 4.788460	7.471e-01	0.412088	test
SIN3A@05610	 1.532e+00	 3.727718	7.483e-01	0.412202	test
SIN3A@08470	 8.708e-01	 4.923679	7.482e-01	0.412255	test
SIN3A@00423	-5.566e-01	 8.045969	7.480e-01	0.412315	test
SIN3A@04614	 1.096e+00	 4.918349	7.480e-01	0.412321	test
SIN3A@00987	-8.580e-01	 5.414570	7.478e-01	0.412377	test
SIN3A@07340	-5.292e-01	 5.903194	7.461e-01	0.412403	test
SIN3A@12975	-1.781e+00	 1.421666	7.459e-01	0.412468	test
SIN3A@04722	-8.428e-01	 4.562768	7.457e-01	0.412628	test
SIN3A@14187	-4.836e-01	 7.392125	7.468e-01	0.412673	negative
SIN3A@05760	-5.575e-01	 5.907751	7.458e-01	0.412714	test
SIN3A@06338	 8.736e-01	 4.903294	7.465e-01	0.412764	test
SIN3A@05838	-9.230e-01	 5.522949	7.462e-01	0.412848	test
SIN3A@13323	-5.380e-01	 7.014793	7.461e-01	0.412869	test
SIN3A@06292	-9.003e-01	 4.552542	7.454e-01	0.412988	test
SIN3A@01961	 5.255e-01	 6.306150	7.457e-01	0.413002	test
SIN3A@00169	 7.346e-01	 5.293433	7.452e-01	0.413027	test
SIN3A@01608	 1.173e+00	 5.427852	7.456e-01	0.413038	test
SIN3A@14137	-4.807e-01	 8.143360	7.454e-01	0.413090	negative
SIN3A@13399	 4.254e-01	 7.797071	7.435e-01	0.413180	test
SIN3A@01272	-6.764e-01	 5.653421	7.448e-01	0.413261	test
SIN3A@06010	-7.691e-01	 5.666996	7.445e-01	0.413367	test
SIN3A@09040	-8.643e-01	 5.485595	7.442e-01	0.413433	test
SIN3A@14169	-4.181e-01	 7.685529	7.427e-01	0.413433	negative
SIN3A@02419	-5.129e-01	 5.953380	7.425e-01	0.413469	test
SIN3A@08304	 6.638e-01	 5.908789	7.437e-01	0.413586	test
SIN3A@10857	-1.458e+00	 3.127640	7.430e-01	0.413794	test
SIN3A@07271	-9.191e-01	 4.799104	7.428e-01	0.413859	test
SIN3A@02732	 5.654e-01	 5.699168	7.410e-01	0.413935	test
SIN3A@14153	-4.377e-01	 6.734155	7.409e-01	0.413974	negative
SIN3A@12144	 8.672e-01	 5.591502	7.424e-01	0.413982	test
SIN3A@05223	 4.677e-01	 6.577534	7.408e-01	0.414108	test
SIN3A@07286	-4.269e-01	 7.120863	7.404e-01	0.414111	test
SIN3A@12032	-5.361e-01	 5.899397	7.399e-01	0.414259	test
SIN3A@08455	 8.727e-01	 4.182348	7.395e-01	0.414391	test
SIN3A@07836	 8.945e-01	 4.863683	7.400e-01	0.414696	test
SIN3A@12090	-7.508e-01	 5.226325	7.390e-01	0.414900	test
SIN3A@08898	-4.571e-01	 6.707844	7.377e-01	0.414976	test
SIN3A@13384	-8.411e-01	 5.327391	7.387e-01	0.415091	test
SIN3A@04813	 6.008e-01	 5.963706	7.386e-01	0.415128	test
SIN3A@03106	-1.058e+00	 3.735015	7.372e-01	0.415224	test
SIN3A@10565	-5.195e-01	 7.422483	7.378e-01	0.415373	test
SIN3A@03026	 6.408e-01	 5.630289	7.373e-01	0.415419	test
SIN3A@10843	 4.874e-01	 6.727380	7.372e-01	0.415456	test
SIN3A@04446	-5.004e-01	 7.947822	7.375e-01	0.415460	test
SIN3A@08550	 2.660e+00	-0.664042	7.359e-01	0.415485	test
SIN3A@13050	-4.756e-01	 6.165506	7.356e-01	0.415553	test
SIN3A@05823	 9.268e-01	 4.409204	7.366e-01	0.415646	test
SIN3A@13425	 9.876e-01	 4.778970	7.367e-01	0.415718	test
SIN3A@14284	-7.258e-01	 8.382839	7.363e-01	0.415830	negative
SIN3A@08360	-9.966e-01	 3.861952	7.343e-01	0.415976	test
SIN3A@00228	 1.112e+00	 4.614901	7.358e-01	0.415984	test
SIN3A@03113	-1.169e+00	 4.145323	7.349e-01	0.416260	test
SIN3A@04747	 9.305e-01	 4.580722	7.339e-01	0.416571	test
SIN3A@12950	-8.375e-01	 4.568767	7.323e-01	0.416706	test
SIN3A@09343	-5.582e-01	 6.646555	7.333e-01	0.416737	test
SIN3A@03717	-5.394e-01	 6.373283	7.333e-01	0.416741	test
SIN3A@00221	-6.851e-01	 7.416242	7.332e-01	0.416771	test
SIN3A@02524	 1.207e+00	 3.692009	7.330e-01	0.416831	test
SIN3A@13276	 5.140e-01	 6.369052	7.330e-01	0.416842	test
SIN3A@05332	-4.468e-01	 7.944619	7.322e-01	0.416930	test
SIN3A@13126	-4.576e-01	 6.821150	7.315e-01	0.416933	test
SIN3A@00820	-1.097e+00	 4.063483	7.325e-01	0.416999	test
SIN3A@11095	-5.739e-01	 7.883966	7.321e-01	0.417100	test
SIN3A@02129	-5.258e-01	 6.154675	7.317e-01	0.417123	test
SIN3A@11212	-6.513e-01	 5.409884	7.303e-01	0.417182	test
SIN3A@09461	 7.437e-01	 4.827507	7.302e-01	0.417202	test
SIN3A@05846	 8.814e-01	 4.834516	7.313e-01	0.417360	test
SIN3A@11779	 7.036e-01	 5.276383	7.300e-01	0.417406	test
SIN3A@11367	-1.045e+00	 4.473659	7.310e-01	0.417447	test
SIN3A@12868	-6.597e-01	 6.350940	7.307e-01	0.417547	test
SIN3A@03991	-8.509e-01	 4.197552	7.289e-01	0.417599	test
SIN3A@13543	-6.692e-01	 5.728871	7.303e-01	0.417650	test
SIN3A@12541	 4.244e-01	 6.824569	7.288e-01	0.417651	test
SIN3A@04555	-5.082e-01	 7.612465	7.300e-01	0.417749	test
SIN3A@01774	-5.818e-01	 7.250773	7.300e-01	0.417752	test
SIN3A@00767	 4.655e-01	 6.558141	7.287e-01	0.417786	test
SIN3A@00539	 4.319e-01	 6.731439	7.278e-01	0.417937	test
SIN3A@09821	 4.296e-01	 7.103355	7.276e-01	0.418012	test
SIN3A@10910	 8.383e-01	 4.399362	7.274e-01	0.418085	test
SIN3A@02838	 5.095e-01	 6.675760	7.287e-01	0.418156	test
SIN3A@10721	-4.853e-01	 7.082002	7.281e-01	0.418321	test
SIN3A@11455	 4.920e-01	 6.000605	7.261e-01	0.418462	test
SIN3A@03245	-7.174e-01	 5.531148	7.274e-01	0.418541	test
SIN3A@09473	 1.217e+00	 4.008800	7.272e-01	0.418602	test
SIN3A@01728	 6.099e-01	 5.595169	7.256e-01	0.418624	test
SIN3A@11457	 1.299e+00	 4.077042	7.269e-01	0.418695	test
SIN3A@14322	-5.066e-01	 7.452169	7.269e-01	0.418708	negative
SIN3A@14034	-5.107e-01	 7.534149	7.268e-01	0.418736	negative
SIN3A@05918	-6.809e-01	 5.409503	7.257e-01	0.418838	test
SIN3A@02241	 4.771e-01	 6.036531	7.248e-01	0.418863	test
SIN3A@02588	 6.397e-01	 5.762896	7.262e-01	0.418910	test
SIN3A@03339	-5.685e-01	 6.140410	7.262e-01	0.418923	test
SIN3A@03786	-9.525e-01	 3.958772	7.242e-01	0.419049	test
SIN3A@01580	 9.532e-01	 5.042007	7.257e-01	0.419051	test
SIN3A@02644	-7.635e-01	 5.471759	7.253e-01	0.419193	test
SIN3A@01999	-5.497e-01	 6.017951	7.249e-01	0.419232	test
SIN3A@00693	 5.056e-01	 5.878380	7.236e-01	0.419248	test
SIN3A@11464	-8.471e-01	 4.289490	7.233e-01	0.419333	test
SIN3A@02135	 4.493e-01	 6.998388	7.234e-01	0.419422	test
SIN3A@07064	 4.150e-01	 7.151603	7.229e-01	0.419441	test
SIN3A@08495	-1.098e+00	 4.435927	7.243e-01	0.419507	test
SIN3A@00772	-5.145e-01	 6.725659	7.242e-01	0.419513	test
SIN3A@06239	 8.932e-01	 4.204059	7.227e-01	0.419525	test
SIN3A@09613	 1.100e+00	 3.892022	7.241e-01	0.419551	test
SIN3A@13277	-5.588e-01	 6.800844	7.241e-01	0.419566	test
SIN3A@10113	-4.952e-01	 7.035106	7.238e-01	0.419634	test
SIN3A@03753	-4.997e-01	 6.882606	7.237e-01	0.419687	test
SIN3A@13070	 6.142e-01	 6.100288	7.236e-01	0.419708	test
SIN3A@08618	-4.783e-01	 6.129532	7.219e-01	0.419748	test
SIN3A@00367	-5.743e-01	 6.381944	7.235e-01	0.419750	test
SIN3A@04705	 5.088e-01	 5.933466	7.219e-01	0.419762	test
SIN3A@00526	-8.052e-01	 5.366165	7.232e-01	0.419821	test
SIN3A@08694	-5.809e-01	 6.352117	7.228e-01	0.419948	test
SIN3A@12262	-6.948e-01	 5.145718	7.213e-01	0.419960	test
SIN3A@10694	 1.173e+00	 4.660818	7.221e-01	0.420167	test
SIN3A@03096	-7.218e-01	 5.087917	7.203e-01	0.420256	test
SIN3A@04832	-5.377e-01	 6.318863	7.216e-01	0.420333	test
SIN3A@09853	-5.026e-01	 6.888475	7.214e-01	0.420378	test
SIN3A@10170	 6.522e-01	 5.358068	7.198e-01	0.420413	test
SIN3A@13040	-8.307e-01	 4.664710	7.206e-01	0.420443	test
SIN3A@07351	 4.430e-01	 6.471486	7.195e-01	0.420505	test
SIN3A@13437	-1.428e+00	 2.606904	7.198e-01	0.420522	test
SIN3A@12025	-6.940e-01	 5.678775	7.209e-01	0.420544	test
SIN3A@04740	 4.401e-01	 6.797286	7.191e-01	0.420617	test
SIN3A@09879	 4.824e-01	 6.658041	7.201e-01	0.420672	test
SIN3A@14025	-7.091e-01	 6.472849	7.205e-01	0.420672	negative
SIN3A@04252	-6.785e-01	 5.767778	7.202e-01	0.420770	test
SIN3A@08658	 4.840e-01	 6.171838	7.184e-01	0.420851	test
SIN3A@12943	 7.557e-01	 5.250495	7.199e-01	0.420861	test
SIN3A@06215	-4.815e-01	 6.417619	7.191e-01	0.420890	test
SIN3A@08913	 4.778e-01	 6.148416	7.180e-01	0.420970	test
SIN3A@02292	-6.214e-01	 6.578042	7.193e-01	0.421033	test
SIN3A@10081	-6.444e-01	 6.084833	7.188e-01	0.421195	test
SIN3A@07032	-9.405e-01	 5.856299	7.186e-01	0.421243	test
SIN3A@11940	-4.824e-01	 8.471794	7.185e-01	0.421270	test
SIN3A@02337	-5.321e-01	 6.495637	7.180e-01	0.421450	test
SIN3A@03424	-5.321e-01	 6.329962	7.179e-01	0.421466	test
SIN3A@06668	-6.317e-01	 5.334838	7.161e-01	0.421548	test
SIN3A@03312	 4.769e-01	 6.373757	7.165e-01	0.421576	test
SIN3A@06277	-4.608e-01	 6.983574	7.171e-01	0.421579	test
SIN3A@07556	 5.418e-01	 7.054839	7.169e-01	0.421778	test
SIN3A@11986	-6.231e-01	 5.401880	7.154e-01	0.421781	test
SIN3A@07656	 4.534e-01	 6.571092	7.154e-01	0.421786	test
SIN3A@13990	-6.114e-01	 5.658962	7.153e-01	0.422013	test
SIN3A@00770	-8.048e-01	 5.047658	7.158e-01	0.422136	test
SIN3A@09723	 4.928e-01	 6.429092	7.148e-01	0.422302	test
SIN3A@00100	-5.438e-01	 7.685238	7.150e-01	0.422386	test
SIN3A@02341	-4.778e-01	 7.113698	7.148e-01	0.422436	test
SIN3A@08339	 4.719e-01	 7.119277	7.147e-01	0.422478	test
SIN3A@06252	-1.482e+00	 3.907950	7.145e-01	0.422530	test
SIN3A@13885	-8.011e-01	 5.788848	7.145e-01	0.422535	test
SIN3A@05989	 1.275e+00	 4.490560	7.143e-01	0.422581	test
SIN3A@02411	 8.534e-01	 5.020322	7.134e-01	0.422859	test
SIN3A@05465	-5.822e-01	 5.830048	7.127e-01	0.422960	test
SIN3A@09401	 7.435e-01	 4.706012	7.111e-01	0.423109	test
SIN3A@02461	-6.922e-01	 6.382105	7.126e-01	0.423119	test
SIN3A@02322	 6.401e-01	 5.513017	7.111e-01	0.423246	test
SIN3A@01925	-4.500e-01	 7.214535	7.116e-01	0.423269	test
SIN3A@08849	-8.794e-01	 5.094284	7.121e-01	0.423279	test
SIN3A@01716	-1.655e+00	 2.951567	7.119e-01	0.423342	test
SIN3A@05124	-8.695e-01	 4.698802	7.116e-01	0.423421	test
SIN3A@03249	-5.471e-01	 5.793704	7.095e-01	0.423622	test
SIN3A@00911	-4.500e-01	 6.607121	7.090e-01	0.423773	test
SIN3A@10232	-4.768e-01	 7.089601	7.104e-01	0.423802	test
SIN3A@08733	-7.515e-01	 5.801747	7.101e-01	0.423898	test
SIN3A@06484	-4.889e-01	 7.707209	7.095e-01	0.424090	test
SIN3A@10515	-1.442e+00	 3.968196	7.094e-01	0.424107	test
SIN3A@09023	 8.136e-01	 4.725123	7.087e-01	0.424126	test
SIN3A@10268	 9.957e-01	 4.125604	7.092e-01	0.424197	test
SIN3A@01597	-6.409e-01	 7.064916	7.091e-01	0.424209	test
SIN3A@01300	-7.631e-01	 6.129532	7.090e-01	0.424247	test
SIN3A@04348	 4.424e-01	 6.356477	7.075e-01	0.424251	test
SIN3A@00514	-7.258e-01	 5.108891	7.078e-01	0.424286	test
SIN3A@11018	-6.770e-01	 5.089255	7.073e-01	0.424316	test
SIN3A@03508	 5.732e-01	 6.102862	7.083e-01	0.424459	test
SIN3A@09514	-6.526e-01	 6.312074	7.082e-01	0.424500	test
SIN3A@11933	-6.592e-01	 5.225552	7.066e-01	0.424523	test
SIN3A@06538	-1.071e+00	 4.975100	7.080e-01	0.424567	test
SIN3A@02049	 7.998e-01	 4.387261	7.060e-01	0.424718	test
SIN3A@09118	-6.285e-01	 6.602667	7.072e-01	0.424822	test
SIN3A@04116	-1.081e+00	 4.730310	7.069e-01	0.424895	test
SIN3A@12450	-6.688e-01	 5.360626	7.054e-01	0.425031	test
SIN3A@13836	-8.533e-01	 4.678074	7.058e-01	0.425170	test
SIN3A@03569	-7.807e-01	 5.925893	7.057e-01	0.425273	test
SIN3A@14429	-6.711e-01	 5.365979	7.046e-01	0.425279	negative
SIN3A@01487	-9.235e-01	 5.310890	7.056e-01	0.425298	test
SIN3A@08016	 8.515e-01	 4.153380	7.038e-01	0.425413	test
SIN3A@07934	 1.223e+00	 3.127241	7.040e-01	0.425485	test
SIN3A@00034	 7.335e-01	 5.103245	7.035e-01	0.425645	test
SIN3A@12015	-8.066e-01	 7.005564	7.045e-01	0.425651	test
SIN3A@05567	-7.410e-01	 5.171634	7.041e-01	0.425666	test
SIN3A@12330	-6.137e-01	 6.693010	7.042e-01	0.425747	test
SIN3A@05977	 7.434e-01	 4.924332	7.026e-01	0.425779	test
SIN3A@00847	-7.893e-01	 5.731880	7.040e-01	0.425824	test
SIN3A@07611	 5.616e-01	 5.688716	7.023e-01	0.425887	test
SIN3A@12807	 7.977e-01	 4.532568	7.023e-01	0.425898	test
SIN3A@01372	-9.832e-01	 4.727096	7.037e-01	0.425899	test
SIN3A@14112	 7.307e-01	 4.745308	7.021e-01	0.425945	negative
SIN3A@03298	-6.478e-01	 5.278527	7.015e-01	0.426142	test
SIN3A@13604	-7.039e-01	 6.448465	7.029e-01	0.426153	test
SIN3A@07113	-4.547e-01	 6.760443	7.018e-01	0.426229	test
SIN3A@08243	 4.461e-01	 7.208975	7.020e-01	0.426286	test
SIN3A@10841	-5.726e-01	 7.157492	7.021e-01	0.426423	test
SIN3A@01988	 9.440e-01	 5.050336	7.020e-01	0.426434	test
SIN3A@09174	 5.535e-01	 5.662657	7.005e-01	0.426463	test
SIN3A@03262	-6.703e-01	 5.279434	7.005e-01	0.426468	test
SIN3A@13348	-5.070e-01	 7.184268	7.019e-01	0.426495	test
SIN3A@12961	-4.858e-01	 6.363871	7.014e-01	0.426505	test
SIN3A@12689	-1.111e+00	 3.227062	6.994e-01	0.426793	test
SIN3A@08513	-1.070e+00	 4.302933	7.007e-01	0.426848	test
SIN3A@13727	-5.448e-01	 6.671198	7.004e-01	0.426958	test
SIN3A@14408	-4.350e-01	 6.464238	6.989e-01	0.426960	negative
SIN3A@09094	-9.462e-01	 5.553693	7.000e-01	0.427090	test
SIN3A@08166	 4.455e-01	 6.867548	6.989e-01	0.427099	test
SIN3A@02602	-8.650e-01	 4.033997	6.984e-01	0.427132	test
SIN3A@14138	-4.789e-01	 7.701208	6.998e-01	0.427133	negative
SIN3A@05089	 4.545e-01	 6.751294	6.990e-01	0.427135	test
SIN3A@01525	 7.223e-01	 5.234193	6.994e-01	0.427156	test
SIN3A@07381	-9.241e-01	 3.936771	6.981e-01	0.427224	test
SIN3A@14419	-5.546e-01	 6.066687	6.990e-01	0.427397	negative
SIN3A@06225	 8.523e-01	 4.855165	6.990e-01	0.427409	test
SIN3A@00302	-6.437e-01	 5.812705	6.989e-01	0.427430	test
SIN3A@06773	-5.826e-01	 6.837132	6.987e-01	0.427481	test
SIN3A@02537	-4.523e-01	 7.142613	6.979e-01	0.427625	test
SIN3A@02674	 6.507e-01	 5.589698	6.974e-01	0.427807	test
SIN3A@04034	-9.647e-01	 4.265944	6.977e-01	0.427826	test
SIN3A@13413	 4.747e-01	 6.212150	6.959e-01	0.427918	test
SIN3A@01465	-4.218e-01	 6.556307	6.958e-01	0.427945	test
SIN3A@03027	 7.661e-01	 5.726022	6.966e-01	0.428165	test
SIN3A@01567	 7.094e-01	 5.604488	6.964e-01	0.428239	test
SIN3A@08664	-4.249e-01	 6.464364	6.948e-01	0.428278	test
SIN3A@10897	-9.981e-01	 3.801933	6.950e-01	0.428328	test
SIN3A@10513	-4.958e-01	 7.369053	6.958e-01	0.428431	test
SIN3A@09350	 6.334e-01	 5.780481	6.955e-01	0.428518	test
SIN3A@04285	 8.157e-01	 4.577003	6.943e-01	0.428543	test
SIN3A@06556	 8.046e-01	 4.410232	6.938e-01	0.428605	test
SIN3A@11530	 9.469e-01	 4.675373	6.941e-01	0.428964	test
SIN3A@04980	-5.560e-01	 7.191892	6.941e-01	0.428974	test
SIN3A@12955	-7.369e-01	 5.852141	6.938e-01	0.429045	test
SIN3A@08546	 1.105e+00	 4.448989	6.938e-01	0.429048	test
SIN3A@13868	-5.275e-01	 8.002759	6.937e-01	0.429101	test
SIN3A@14205	-5.444e-01	 5.825883	6.919e-01	0.429309	negative
SIN3A@04526	-2.152e+00	 1.447283	6.930e-01	0.429318	test
SIN3A@01568	 7.460e-01	 5.425385	6.930e-01	0.429320	test
SIN3A@02013	 5.447e-01	 5.753038	6.913e-01	0.429391	test
SIN3A@02628	 9.878e-01	 4.742500	6.927e-01	0.429395	test
SIN3A@12697	-6.053e-01	 5.910267	6.925e-01	0.429475	test
SIN3A@12116	 6.224e-01	 6.020591	6.924e-01	0.429514	test
SIN3A@05668	-8.022e-01	 4.490064	6.909e-01	0.429534	test
SIN3A@12033	-5.369e-01	 6.303361	6.921e-01	0.429581	test
SIN3A@02218	-5.446e-01	 6.715447	6.921e-01	0.429583	test
SIN3A@13831	-6.120e-01	 5.868957	6.921e-01	0.429596	test
SIN3A@08960	-1.031e+00	 3.565120	6.905e-01	0.429640	test
SIN3A@02666	-8.067e-01	 5.660173	6.917e-01	0.429717	test
SIN3A@02701	-6.052e-01	 5.614491	6.901e-01	0.429888	test
SIN3A@01339	 1.183e+00	 3.287654	6.903e-01	0.429979	test
SIN3A@11900	 6.263e-01	 5.323688	6.891e-01	0.430104	test
SIN3A@11333	-4.840e-01	 6.737693	6.904e-01	0.430133	test
SIN3A@12769	 5.687e-01	 5.774760	6.897e-01	0.430135	test
SIN3A@10846	-8.457e-01	 4.150392	6.888e-01	0.430205	test
SIN3A@04296	-4.629e-01	 9.016760	6.899e-01	0.430296	test
SIN3A@07758	-6.607e-01	 7.368764	6.898e-01	0.430343	test
SIN3A@01939	 6.005e-01	 6.268051	6.894e-01	0.430474	test
SIN3A@03301	-6.448e-01	 5.310896	6.879e-01	0.430475	test
SIN3A@05229	-7.607e-01	 5.238959	6.893e-01	0.430480	test
SIN3A@01291	-6.132e-01	 5.555844	6.880e-01	0.430543	test
SIN3A@04525	-5.032e-01	 7.261018	6.891e-01	0.430565	test
SIN3A@03163	-7.611e-01	 4.743937	6.875e-01	0.430614	test
SIN3A@11993	-1.012e+00	 4.549767	6.886e-01	0.430707	test
SIN3A@10997	-6.726e-01	 5.383998	6.880e-01	0.430722	test
SIN3A@10143	-1.094e+00	 3.932754	6.884e-01	0.430783	test
SIN3A@04665	-5.457e-01	 7.145482	6.883e-01	0.430812	test
SIN3A@02323	 4.890e-01	 5.984036	6.868e-01	0.430851	test
SIN3A@08624	-7.320e-01	 4.862733	6.867e-01	0.430869	test
SIN3A@07943	 5.660e-01	 5.629144	6.867e-01	0.430873	test
SIN3A@07314	-4.364e-01	 6.914799	6.868e-01	0.430909	test
SIN3A@08274	 8.279e-01	 5.401772	6.876e-01	0.431036	test
SIN3A@06230	 9.917e-01	 4.769209	6.874e-01	0.431104	test
SIN3A@13945	-4.128e-01	 7.003624	6.859e-01	0.431145	test
SIN3A@07168	-4.746e-01	 6.334767	6.862e-01	0.431232	test
SIN3A@10743	-1.187e+00	 4.461548	6.870e-01	0.431235	test
SIN3A@13267	 8.083e-01	 4.952381	6.868e-01	0.431286	test
SIN3A@13101	 6.976e-01	 5.258502	6.861e-01	0.431326	test
SIN3A@01398	 4.099e-01	 6.788492	6.852e-01	0.431367	test
SIN3A@09027	 1.020e+00	 4.165127	6.861e-01	0.431514	test
SIN3A@13321	 6.250e-01	 6.018795	6.861e-01	0.431538	test
SIN3A@04210	 3.931e-01	 7.990460	6.845e-01	0.431578	test
SIN3A@12867	-4.448e-01	 6.226542	6.844e-01	0.431619	test
SIN3A@05496	 8.076e-01	 5.035170	6.855e-01	0.431719	test
SIN3A@08630	-4.679e-01	 6.179859	6.830e-01	0.432052	test
SIN3A@03198	-5.829e-01	 5.669280	6.829e-01	0.432235	test
SIN3A@01488	-7.025e-01	 5.526856	6.839e-01	0.432247	test
SIN3A@13917	 4.385e-01	 6.250922	6.821e-01	0.432364	test
SIN3A@01789	-8.825e-01	 4.050838	6.819e-01	0.432416	test
SIN3A@07718	-8.431e-01	 4.437841	6.823e-01	0.432427	test
SIN3A@11892	 1.071e+00	 4.953024	6.831e-01	0.432503	test
SIN3A@14442	-5.819e-01	 7.667797	6.830e-01	0.432519	negative
SIN3A@05334	 1.107e+00	 3.816433	6.829e-01	0.432547	test
SIN3A@02892	 8.660e-01	 4.008549	6.813e-01	0.432623	test
SIN3A@00453	-4.631e-01	 7.557135	6.824e-01	0.432704	test
SIN3A@06029	 8.430e-01	 5.044004	6.822e-01	0.432776	test
SIN3A@00754	-9.935e-01	 3.694259	6.808e-01	0.432786	test
SIN3A@14142	-5.984e-01	 5.891020	6.822e-01	0.432799	negative
SIN3A@11521	-6.230e-01	 5.309138	6.806e-01	0.432853	test
SIN3A@03491	-4.474e-01	 6.306902	6.805e-01	0.432879	test
SIN3A@04171	 6.640e-01	 5.641422	6.817e-01	0.432946	test
SIN3A@13981	-5.271e-01	 6.461468	6.817e-01	0.432956	test
SIN3A@02689	-1.299e+00	 4.139268	6.812e-01	0.433097	test
SIN3A@01336	-5.281e-01	 5.887758	6.798e-01	0.433212	test
SIN3A@08482	-5.620e-01	 7.645032	6.807e-01	0.433280	test
SIN3A@10812	-6.104e-01	 5.803830	6.804e-01	0.433384	test
SIN3A@05900	 4.011e-01	 7.027818	6.788e-01	0.433446	test
SIN3A@04743	-7.904e-01	 5.343834	6.801e-01	0.433469	test
SIN3A@11639	-5.525e-01	 5.822212	6.793e-01	0.433515	test
SIN3A@05687	-4.846e-01	 6.425907	6.795e-01	0.433533	test
SIN3A@03729	 7.875e-01	 4.697143	6.787e-01	0.433592	test
SIN3A@01921	 4.034e-01	 6.888428	6.779e-01	0.433732	test
SIN3A@05235	-8.079e-01	 5.923249	6.792e-01	0.433752	test
