logFC	logCPM	F	PValue	status
SIN3A@08013	 2.844e+00	 7.35568	4.074e+00	0.076734	test
SIN3A@12902	-3.264e+00	 3.77702	4.073e+00	0.076753	test
SIN3A@06950	-3.708e+00	 0.60512	4.046e+00	0.076856	test
SIN3A@08169	 1.684e+00	 7.40917	4.065e+00	0.076998	test
SIN3A@10693	-3.492e+00	 1.58269	4.018e+00	0.077733	test
SIN3A@12982	-3.790e+00	 1.81113	4.025e+00	0.078210	test
SIN3A@05058	 2.815e+00	 5.65689	4.023e+00	0.078267	test
SIN3A@13262	-3.011e+00	 3.65570	3.990e+00	0.078734	test
SIN3A@09603	 1.825e+00	 6.20849	4.000e+00	0.078992	test
SIN3A@00587	 3.946e+00	 4.79205	3.989e+00	0.079325	test
SIN3A@05919	 4.056e+00	 3.83905	3.988e+00	0.079359	test
SIN3A@13468	 1.447e+00	 5.98318	3.967e+00	0.079375	test
SIN3A@03437	 1.240e+00	 6.56237	3.948e+00	0.079969	test
SIN3A@07847	 2.044e+00	 7.38740	3.957e+00	0.080339	test
SIN3A@02670	-3.137e+00	 2.60286	3.931e+00	0.080458	test
SIN3A@13782	-2.912e+00	 4.08030	3.931e+00	0.080522	test
SIN3A@12865	-2.355e+00	 5.40390	3.942e+00	0.080807	test
SIN3A@10588	-3.139e+00	 4.57730	3.932e+00	0.081141	test
SIN3A@12636	-2.829e+00	 4.24324	3.906e+00	0.081247	test
SIN3A@13105	-2.752e+00	 4.38822	3.906e+00	0.081261	test
SIN3A@13761	-2.154e+00	 5.34357	3.903e+00	0.081364	test
SIN3A@07851	 2.344e+00	 6.90459	3.924e+00	0.081395	test
SIN3A@01073	-3.048e+00	 3.70169	3.911e+00	0.081545	test
SIN3A@05038	 3.726e+00	 4.52740	3.909e+00	0.081886	test
SIN3A@07957	 1.379e+00	 6.92203	3.904e+00	0.082055	test
SIN3A@02638	-2.855e+00	 3.51521	3.879e+00	0.082149	test
SIN3A@03853	-2.777e+00	 4.60560	3.877e+00	0.082253	test
SIN3A@13267	 2.116e+00	 5.86374	3.895e+00	0.082354	test
SIN3A@14077	-1.786e+00	 5.79658	3.891e+00	0.082480	negative
SIN3A@07939	 2.369e+00	 6.10183	3.885e+00	0.082656	test
SIN3A@12734	-2.831e+00	 3.61344	3.863e+00	0.082663	test
SIN3A@11167	-2.924e+00	 3.56951	3.865e+00	0.082668	test
SIN3A@00734	-2.444e+00	 4.99985	3.847e+00	0.083197	test
SIN3A@04556	 2.088e+00	 5.76001	3.864e+00	0.083359	test
SIN3A@12245	-2.060e+00	 5.46841	3.834e+00	0.083837	test
SIN3A@02506	-2.724e+00	 4.70118	3.810e+00	0.084517	test
SIN3A@06552	-2.825e+00	 3.60723	3.804e+00	0.084658	test
SIN3A@07871	 2.481e+00	 7.18922	3.818e+00	0.084901	test
SIN3A@09808	 3.171e+00	 5.57578	3.814e+00	0.085065	test
SIN3A@04892	 2.852e+00	 5.90212	3.808e+00	0.085245	test
SIN3A@13721	-3.279e+00	 3.31178	3.808e+00	0.085246	test
SIN3A@07961	 1.488e+00	 7.04734	3.808e+00	0.085249	test
SIN3A@06366	-1.509e+00	 5.86895	3.785e+00	0.085313	test
SIN3A@00691	-2.694e+00	 4.34536	3.782e+00	0.085410	test
SIN3A@13440	 1.329e+00	 6.46068	3.796e+00	0.085660	test
SIN3A@01315	-2.673e+00	 4.63543	3.766e+00	0.085991	test
SIN3A@11927	-2.812e+00	 3.99625	3.764e+00	0.086065	test
